Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
2243,St. Joseph's College of Maine,2.15,Masters,Las Vegas,N/A,0,1,0,0,Event Planner,07/17,08/18,Content Writer,04/17,08/18,Real Estate Agent,01/14,01/15,2.91
2244,Morgan State University,2.33,Bachelors,Charlotte,N/A,N/A,0,N/A,3,Multimedia Artist,01/21,10/21,Marketing Manager,08/17,10/17,N/A,N/A,N/A,1.57
2245,Salve Regina University,2.12,Phd,Laredo,N/A,0,0,N/A,0,Event Planner,10/16,03/18,Quality Assurance Manager,03/16,06/17,N/A,N/A,N/A,8.55
2246,National College of Chiropractic,3.0,Bachelors,Durham,M,N/A,0,1,3,Cybersecurity Analyst,08/17,02/18,N/A,N/A,N/A,N/A,N/A,N/A,4.8
2247,Pennsylvania State University - Altoona,2.21,Bachelors,Phoenix,F,1,0,0,4,Biomedical Engineer,11/18,09/20,N/A,N/A,N/A,N/A,N/A,N/A,2.71
2248,Mount Union College,2.23,Bachelors,Greensboro,N/A,1,1,N/A,3,Paramedic,01/14,10/14,Urban Planner,01/14,08/15,SEO Specialist,01/14,09/15,5.54
2249,American Indian College,3.88,Bachelors,Houston,M,N/A,1,N/A,3,Wind Turbine Technician,06/19,10/19,Paramedic,02/16,06/16,Pediatric Nurse,07/14,12/15,2.05
2250,College of Idaho,3.75,Phd,Dallas,F,N/A,0,0,4,Chemical Technician,06/15,09/15,Paramedic,04/15,10/16,Logistician,09/14,01/16,6.13
2251,Seattle Pacific University,2.9,Masters,Detroit,N/A,N/A,1,1,0,Firefighter,11/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,2.91
2252,Wofford College,3.97,Bachelors,Lexington,F,1,1,N/A,4,Environmental Scientist,05/16,02/18,Civil Engineer,07/15,02/16,N/A,N/A,N/A,6.11
2253,Randolph-Macon Woman's College,2.0,Bachelors,Chula Vista,N/A,1,1,N/A,1,Financial Analyst,10/17,07/19,Archaeologist,09/16,01/17,N/A,N/A,N/A,3.18
2254,University of Illinois at Urbana-Champaign,3.23,Bachelors,Baltimore,F,0,1,0,3,Speech-Language Pathologist,10/15,02/16,N/A,N/A,N/A,N/A,N/A,N/A,6.64
2255,Millennia Atlantic University,3.23,Bachelors,Jacksonville,N/A,N/A,1,0,1,Chemical Technician,01/15,10/16,Sales Representative,03/14,03/15,N/A,N/A,N/A,4.49
2256,Edgewood College,2.91,Masters,Toledo,N/A,N/A,1,1,4,Software Developer,08/14,03/15,Fashion Designer,07/14,09/15,N/A,N/A,N/A,8.05
2257,American Film Institute Center for Advanced Film and Television Studies,2.79,Masters,Newark,F,N/A,1,1,4,Event Planner,09/18,07/19,Public Relations Officer,07/14,03/15,N/A,N/A,N/A,1.92
2258,Southwestern Assemblies of God University,2.91,Masters,San Diego,F,1,0,N/A,2,Marketing Manager,01/17,07/18,N/A,N/A,N/A,N/A,N/A,N/A,7.25
2259,University of Portland,2.83,Masters,Indianapolis,F,N/A,1,1,1,Logistician,04/16,12/17,Firefighter,03/14,08/15,Public Relations Officer,02/14,05/15,0.36
2260,Mount St. Mary's College California,3.46,Bachelors,Irving,M,N/A,0,N/A,2,Financial Analyst,06/15,10/15,Veterinarian,03/15,08/16,N/A,N/A,N/A,7.89
2261,Logan College of Chiropractic,2.27,Phd,Norfolk,M,1,0,N/A,1,Forensic Accountant,05/14,09/15,Biomedical Engineer,02/14,12/15,N/A,N/A,N/A,2.37
2262,Kanpur University,2.4,Masters,Lexington,F,N/A,0,0,2,Web Developer,03/18,10/18,Civil Engineer,10/15,08/17,Occupational Therapist,04/15,07/16,2.49
2263,Mount St. Mary's College California,2.36,Masters,Tucson,M,0,1,N/A,2,Environmental Scientist,10/17,10/19,Data Scientist,07/17,01/18,N/A,N/A,N/A,9.52
2264,Hampton University,2.52,Bachelors,Seattle,N/A,1,1,0,1,Data Scientist,03/18,07/18,Financial Analyst,03/14,01/15,N/A,N/A,N/A,4.34
2265,Park College,3.05,Bachelors,New Orleans,F,1,0,N/A,4,Pharmacist,10/17,05/18,Firefighter,05/17,04/18,Customer Service Manager,01/16,09/16,5.36
2266,Northwood University,2.22,Bachelors,Buffalo,M,1,0,N/A,0,Biomedical Engineer,11/21,07/22,N/A,N/A,N/A,N/A,N/A,N/A,6.52
2267,Southern Methodist University,3.74,Bachelors,Plano,F,0,1,N/A,4,Biomedical Engineer,04/18,10/19,N/A,N/A,N/A,N/A,N/A,N/A,3.72
2268,California Institute of the Arts,2.59,Phd,North Las Vegas,N/A,1,1,1,0,Industrial Designer,01/14,06/14,Pharmacist,01/14,09/15,N/A,N/A,N/A,8.9
2269,Colby-Sawyer College,2.33,Phd,Scottsdale,N/A,1,1,1,1,Speech-Language Pathologist,03/14,12/15,High School Teacher,01/14,03/15,N/A,N/A,N/A,1.48
2270,Colorado School of Mines,3.35,Masters,Fremont,M,1,0,0,3,Public Relations Officer,04/16,02/17,Real Estate Agent,01/15,12/15,Biomedical Engineer,11/14,01/16,6.81
2271,Baldwin-Wallace College,2.08,Phd,Denver,N/A,1,0,N/A,4,Cybersecurity Analyst,05/21,10/21,Sales Representative,02/20,01/22,Archaeologist,04/16,01/18,9.88
2272,John Marshall Law School,3.24,Masters,St. Louis,F,0,1,0,2,Marine Biologist,10/16,12/16,Quality Assurance Manager,02/14,03/15,N/A,N/A,N/A,2.58
2273,Southwestern University,3.4,Masters,Charlotte,M,N/A,1,0,4,Event Planner,07/18,09/18,Data Scientist,04/16,06/17,N/A,N/A,N/A,7.75
2274,University of Chicago,2.43,Phd,Anaheim,F,N/A,0,N/A,1,Wind Turbine Technician,12/18,11/20,N/A,N/A,N/A,N/A,N/A,N/A,0.18
2275,Northwood University,2.08,Masters,Tulsa,F,1,1,1,3,Industrial Designer,02/21,04/22,N/A,N/A,N/A,N/A,N/A,N/A,3.55
2276,West Virginia University Institute of Technology,2.73,Bachelors,Oakland,F,0,1,1,3,Biomedical Engineer,04/21,08/22,N/A,N/A,N/A,N/A,N/A,N/A,6.8
2277,American InterContinental University - Ft. Lauderdale,2.2,Masters,St. Petersburg,N/A,1,0,0,4,Paramedic,06/15,09/16,N/A,N/A,N/A,N/A,N/A,N/A,6.63
2278,Westminster College of Salt Lake City,2.23,Bachelors,Kansas City,F,N/A,0,1,4,Investment Banker,02/16,03/17,Mechanical Engineer,06/14,10/14,Urban Planner,03/14,07/14,3.94
2279,Baze University Abuja,2.51,Phd,Winston–Salem,N/A,N/A,0,N/A,4,Chemical Technician,06/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A,0.48
2280,University of Vermont,2.59,Phd,Miami,F,0,0,N/A,1,Software Developer,11/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A,3.42
2281,Southeastern Oklahoma State University,3.06,Masters,Tokyo,N/A,N/A,1,1,0,Wind Turbine Technician,10/18,02/20,Video Game Developer,06/14,06/15,N/A,N/A,N/A,1.41
2282,Shimer College,3.36,Bachelors,Beijing,N/A,1,0,1,0,Industrial Designer,11/16,10/17,N/A,N/A,N/A,N/A,N/A,N/A,9.3
2283,California Baptist College,3.19,Masters,Boston,N/A,0,1,0,2,Customer Service Manager,08/16,04/17,Biomedical Engineer,01/15,04/15,N/A,N/A,N/A,8.48
2284,Pitzer College,2.3,Phd,Nashville,F,N/A,1,1,1,Quality Assurance Manager,09/19,06/20,Urban Planner,05/15,12/16,N/A,N/A,N/A,9.14
2285,College of St. Catherine,2.34,Masters,Irving,F,1,1,0,3,Social Media Coordinator,12/19,11/20,N/A,N/A,N/A,N/A,N/A,N/A,8.67
2286,Quantum-Veritas International University,3.76,Masters,Greensboro,N/A,0,0,N/A,2,Environmental Scientist,01/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A,8.15
2287,Auburn University at Montgomery,3.12,Bachelors,Chicago,F,1,0,N/A,3,Software Developer,02/19,08/20,Biomedical Engineer,01/17,04/17,N/A,N/A,N/A,6.75
2288,Columbia College Chicago,3.74,Phd,Buffalo,N/A,N/A,1,N/A,3,Software Developer,06/19,01/21,SEO Specialist,03/15,06/15,IT Consultant,02/15,08/16,2.92
2289,Grambling State University,2.74,Masters,St. Louis,F,1,1,1,4,Dietitian,03/15,01/17,Content Writer,10/14,03/16,N/A,N/A,N/A,2.66
2290,University of Colorado at Colorado Springs,3.23,Bachelors,Columbus,N/A,0,0,1,3,Biomedical Engineer,10/17,05/18,Firefighter,09/15,12/16,IT Consultant,03/14,06/15,0.09
2291,Lutheran Bible Institute of Seattle,3.05,Masters,Montreal,N/A,1,1,1,3,Construction Site Manager,12/18,03/20,Pediatric Nurse,07/18,02/20,SEO Specialist,10/14,12/14,2.0
2292,University of Osteopathic Medicine and Health Science,2.64,Bachelors,Boston,M,N/A,1,0,1,Software Developer,08/16,04/17,N/A,N/A,N/A,N/A,N/A,N/A,6.86
2293,Lewis University,2.94,Bachelors,Minneapolis,F,0,1,0,4,Software Developer,11/17,09/19,N/A,N/A,N/A,N/A,N/A,N/A,9.8
2294,Columbus State University,3.0,Masters,Atlanta,F,0,1,0,4,Industrial Designer,04/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,6.61
2295,God's Bible School and College,2.4,Phd,Corpus Christi,M,N/A,1,N/A,2,SEO Specialist,05/17,08/18,N/A,N/A,N/A,N/A,N/A,N/A,9.04
2296,State University of New York at Buffalo,2.63,Phd,Durham,N/A,1,1,0,4,Firefighter,08/21,11/22,Software Developer,07/21,03/23,N/A,N/A,N/A,9.04
2297,University of Rio Grande,3.58,Bachelors,Chesapeake,N/A,1,1,1,0,Mechanical Engineer,01/19,07/20,Veterinarian,11/17,01/19,Chemical Technician,10/16,05/17,5.81
2298,Quincy University,3.83,Phd,Baltimore,M,N/A,1,1,1,Pharmacist,01/18,05/18,Civil Engineer,10/16,07/17,N/A,N/A,N/A,2.34
2299,Columbia College South Carolina,2.72,Bachelors,Greensboro,M,0,0,N/A,2,Customer Service Manager,10/15,07/17,Dental Hygienist,06/15,04/17,Sales Representative,06/14,08/14,4.72
2300,Brescia University,2.61,Phd,Baltimore,N/A,N/A,0,1,0,Biomedical Engineer,11/14,07/16,Human Resources Specialist,10/14,01/16,N/A,N/A,N/A,2.44
2301,University of North Carolina at Wilmington,2.39,Masters,Colorado Springs,F,0,1,1,3,Occupational Therapist,01/16,12/16,Customer Service Manager,02/14,01/16,Marketing Manager,01/14,09/15,4.35
2302,Dominion College,3.36,Phd,Chicago,M,0,1,1,0,Graphic Designer,12/16,05/17,N/A,N/A,N/A,N/A,N/A,N/A,0.62
2303,Johns Hopkins University,2.65,Bachelors,Montreal,M,1,0,0,2,Software Developer,05/18,10/19,Urban Planner,10/14,05/16,Supply Chain Analyst,08/14,01/16,8.27
2304,Agnes Scott College,3.98,Bachelors,Arlington,M,N/A,0,0,4,Sales Representative,04/20,07/21,N/A,N/A,N/A,N/A,N/A,N/A,6.89
2305,Bauder College,2.65,Phd,Winston–Salem,M,0,0,1,1,Project Manager,04/18,05/19,Civil Engineer,04/17,01/18,Supply Chain Analyst,04/16,12/16,8.71
2306,University of Tulsa,2.79,Masters,Washington,M,1,1,1,2,SEO Specialist,05/15,08/16,Content Writer,12/14,09/15,N/A,N/A,N/A,4.95
2307,God's Bible School and College,3.21,Bachelors,San Antonio,M,N/A,0,1,0,Civil Engineer,04/17,01/18,Mechanical Engineer,10/15,07/16,Occupational Therapist,03/15,12/15,8.75
2308,Madison University (Distance Education),3.6,Bachelors,Reno,N/A,N/A,0,1,0,Wind Turbine Technician,04/15,02/16,Pediatric Nurse,09/14,12/14,N/A,N/A,N/A,1.58
2309,Langston University,2.94,Bachelors,Columbus,N/A,0,1,0,2,Sales Representative,06/16,08/17,Civil Engineer,04/14,01/16,N/A,N/A,N/A,6.81
2310,Vyatka State Pedagogical University,2.85,Bachelors,Raleigh,M,0,0,N/A,2,Social Media Coordinator,07/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A,8.93
2311,Northwestern College Iowa,3.99,Bachelors,Hialeah,N/A,0,1,1,2,Project Manager,12/20,06/21,Web Developer,07/16,09/17,Project Manager,05/15,03/17,4.41
2312,Gardner Webb University,2.02,Masters,Fort Worth,F,N/A,0,0,4,Cybersecurity Analyst,05/20,04/22,Video Game Developer,11/14,03/16,N/A,N/A,N/A,9.35
2313,Drew University,3.79,Phd,Gilbert,F,0,0,1,2,Public Relations Officer,11/17,05/18,Multimedia Artist,05/17,09/18,Sales Representative,04/16,09/16,7.2
2314,St. Joseph's College New York,2.3,Masters,Minneapolis,M,N/A,0,N/A,3,Event Planner,02/14,08/14,N/A,N/A,N/A,N/A,N/A,N/A,6.67
2315,Institute of Paper Science and Technology,3.57,Masters,Fort Worth,F,1,0,0,1,Multimedia Artist,10/17,01/18,N/A,N/A,N/A,N/A,N/A,N/A,8.16
2316,Columbus State University,3.24,Bachelors,Memphis,F,N/A,0,0,1,Project Manager,03/16,02/17,Sales Representative,12/14,12/15,Fashion Designer,11/14,07/16,2.8
2317,Tennessee State University,2.68,Masters,New Orleans,N/A,0,1,N/A,3,Speech-Language Pathologist,04/18,01/20,Wind Turbine Technician,11/14,01/15,N/A,N/A,N/A,1.35
2318,University of Northern Iowa,3.75,Bachelors,Columbus,N/A,N/A,1,N/A,0,Marketing Manager,03/14,08/15,Multimedia Artist,01/14,09/14,N/A,N/A,N/A,6.81
2319,University of Arizona,2.03,Masters,Oakland,N/A,0,0,0,0,Forensic Accountant,06/14,05/16,Construction Site Manager,01/14,10/14,N/A,N/A,N/A,3.04
2320,Akademia Podlaska,2.45,Bachelors,Seattle,N/A,1,1,N/A,0,Investment Banker,10/16,09/18,Logistician,05/14,11/15,Cybersecurity Analyst,02/14,09/15,3.89
2321,Ashland University,3.13,Bachelors,Boise,F,0,0,1,0,SEO Specialist,12/15,09/17,Fashion Designer,06/15,05/17,N/A,N/A,N/A,6.07
2322,Columbia College South Carolina,2.7,Masters,Seattle,M,0,0,N/A,4,Logistician,06/14,03/15,Human Resources Specialist,06/14,03/16,N/A,N/A,N/A,7.3
2323,Sheldon Jackson College,3.22,Masters,Hialeah,N/A,0,0,N/A,3,Environmental Scientist,12/18,09/19,Social Media Coordinator,08/15,10/16,N/A,N/A,N/A,3.99
2324,University of Tennessee - Knoxville,2.05,Phd,Winston–Salem,F,0,0,0,1,Customer Service Manager,09/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A,2.82
2325,Hamline University,2.23,Phd,Orlando,N/A,0,0,N/A,3,Firefighter,02/15,02/17,Public Relations Officer,06/14,09/14,N/A,N/A,N/A,7.61
2326,Osaka International University,2.25,Phd,Chandler,F,0,1,0,1,Data Scientist,12/16,09/18,Marine Biologist,10/14,05/16,Logistician,10/14,08/16,9.15
2327,Tui Online University,2.38,Masters,Albuquerque,N/A,1,1,1,0,Dental Hygienist,07/17,10/18,Telecommunications Specialist,03/14,04/15,Fashion Designer,03/14,07/14,0.52
2328,City University of New York Medical School / Sophie Davis School of Biomedical Education,2.92,Masters,Dallas,M,1,1,N/A,4,Social Media Coordinator,06/14,04/16,Civil Engineer,03/14,05/15,N/A,N/A,N/A,2.82
2329,Holmes Institute,3.5,Bachelors,Irvine,N/A,N/A,1,N/A,2,Pediatric Nurse,03/19,02/21,Construction Site Manager,01/16,05/16,Sales Representative,10/15,10/17,5.93
2330,Salem Teikyo University,3.81,Phd,Chesapeake,M,0,0,0,2,Human Resources Specialist,02/14,06/14,Social Media Coordinator,02/14,09/14,SEO Specialist,01/14,06/15,1.21
2331,Tusculum College,3.67,Bachelors,Honolulu,N/A,N/A,1,0,0,Speech-Language Pathologist,08/16,03/18,Veterinarian,02/16,12/16,N/A,N/A,N/A,3.96
2332,Nyack College,2.39,Bachelors,Omaha,N/A,1,0,N/A,0,Environmental Scientist,08/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A,6.25
2333,University of North Carolina at Wilmington,2.88,Bachelors,Henderson,N/A,1,0,0,3,Telecommunications Specialist,11/16,11/18,Urban Planner,02/15,01/16,N/A,N/A,N/A,9.87
2334,Palmer College of Chiropractic West,2.4,Bachelors,Washington,F,0,1,N/A,4,Cybersecurity Analyst,12/21,07/23,Video Game Developer,07/16,07/17,Pharmacist,12/15,05/17,6.6
2335,San Francisco Art Institute,2.53,Phd,Denver,F,0,1,1,4,Real Estate Agent,07/17,12/18,Veterinarian,12/14,08/15,Forensic Accountant,04/14,07/14,5.44
2336,Albertus Magnus College,3.01,Bachelors,Corpus Christi,M,N/A,0,N/A,3,Wind Turbine Technician,05/21,05/22,Paramedic,08/15,03/16,N/A,N/A,N/A,8.18
2337,Columbia Union College,2.14,Masters,Greensboro,M,1,0,1,4,Environmental Scientist,11/16,03/17,Paramedic,10/14,02/15,Civil Engineer,10/14,01/16,2.79
2338,Salem State College,2.44,Masters,Phoenix,F,N/A,0,1,4,Event Planner,04/15,08/15,N/A,N/A,N/A,N/A,N/A,N/A,9.62
2339,Massachusetts Maritime Academy,3.87,Masters,Toledo,M,N/A,1,0,2,Supply Chain Analyst,01/17,08/18,Telecommunications Specialist,03/14,10/15,N/A,N/A,N/A,4.23
2340,Johns Hopkins University,2.93,Phd,St. Louis,M,N/A,0,0,4,Multimedia Artist,04/17,09/18,Civil Engineer,09/14,03/15,Fashion Designer,08/14,05/16,9.45
2341,Eastern Washington University,2.89,Bachelors,Atlanta,F,0,0,0,0,Supply Chain Analyst,04/16,01/18,N/A,N/A,N/A,N/A,N/A,N/A,8.32
2342,Marymount Manhattan College,2.03,Phd,Jacksonville,F,1,0,0,2,Fashion Designer,12/16,11/17,Supply Chain Analyst,11/15,04/17,Video Game Developer,11/15,09/16,8.9
2343,Community College of Denver,2.49,Bachelors,Chesapeake,F,N/A,0,N/A,0,Archaeologist,03/14,11/15,N/A,N/A,N/A,N/A,N/A,N/A,9.92
2344,IntelliTec College - Grand Junction,3.73,Phd,Corpus Christi,F,1,1,1,0,Occupational Therapist,07/17,10/17,Construction Site Manager,07/14,01/15,High School Teacher,04/14,02/15,4.82
2345,New England School of Law,2.33,Phd,Miami,N/A,1,1,N/A,3,IT Consultant,08/14,03/16,Event Planner,04/14,02/16,N/A,N/A,N/A,4.32
2346,Southwest Missouri State University - West Plains,2.83,Bachelors,Charlotte,F,N/A,0,1,4,Data Scientist,04/18,01/20,AI Researcher,12/17,10/19,Veterinarian,06/14,12/14,5.53
2347,Emmanuel College Georgia,2.03,Phd,Houston,M,N/A,1,1,4,Public Relations Officer,03/17,08/18,Real Estate Agent,04/15,07/15,N/A,N/A,N/A,5.06
2348,Dillard University,2.96,Bachelors,Vancouver,N/A,0,0,1,4,Aircraft Pilot,02/21,07/21,N/A,N/A,N/A,N/A,N/A,N/A,0.31
2349,Texas Tech University Health Science Center,2.04,Masters,Louisville,N/A,1,1,N/A,4,Marine Biologist,08/14,05/16,N/A,N/A,N/A,N/A,N/A,N/A,5.6
2350,Hagerstown Community College,3.64,Masters,Long Beach,M,N/A,1,0,2,SEO Specialist,09/17,08/18,Content Writer,12/14,12/15,Mechanical Engineer,07/14,10/14,5.46
2351,San Francisco Art Institute,3.65,Masters,Boston,N/A,N/A,1,N/A,1,Event Planner,01/19,04/20,Firefighter,01/17,05/18,N/A,N/A,N/A,4.99
2352,Salem Teikyo University,3.58,Phd,Mesa,M,1,1,1,0,Firefighter,03/16,12/17,Web Developer,08/15,04/16,N/A,N/A,N/A,6.51
2353,Nazareth College,2.57,Masters,Fort Worth,N/A,N/A,0,N/A,1,Real Estate Agent,06/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A,9.77
2354,Wesleyan University,3.67,Bachelors,Lexington,N/A,1,0,1,1,Video Game Developer,05/15,06/16,N/A,N/A,N/A,N/A,N/A,N/A,4.11
2355,St. Michael's College,3.09,Masters,Oakland,M,N/A,0,0,1,Quality Assurance Manager,02/19,06/19,Industrial Designer,12/17,08/19,Event Planner,08/16,08/17,5.06
2356,Grand Canyon University,2.75,Masters,Omaha,M,1,1,0,2,Dental Hygienist,04/21,09/21,N/A,N/A,N/A,N/A,N/A,N/A,0.9
2357,College of St. Benedict and St. John's University,3.25,Phd,Scottsdale,M,N/A,1,N/A,1,Customer Service Manager,02/14,05/15,N/A,N/A,N/A,N/A,N/A,N/A,1.41
2358,Salem International University,2.02,Bachelors,Cincinnati,M,N/A,0,0,2,Social Media Coordinator,06/17,04/19,Urban Planner,07/14,09/15,N/A,N/A,N/A,6.35
2359,American Film Institute Center for Advanced Film and Television Studies,2.29,Phd,Columbus,F,0,1,1,3,Investment Banker,06/14,11/15,Video Game Developer,01/14,05/15,N/A,N/A,N/A,2.61
2360,National Technological University,3.48,Phd,Albuquerque,F,1,1,1,3,Event Planner,11/15,06/16,Paramedic,11/15,02/17,N/A,N/A,N/A,1.87
2361,Champlain College,2.49,Bachelors,Dallas,M,0,0,0,3,Firefighter,02/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A,9.42
2362,Roanoke Bible College,3.2,Phd,New Orleans,F,N/A,1,0,2,Dental Hygienist,01/17,07/17,Investment Banker,12/14,12/16,Logistician,01/14,04/14,1.42
2363,Milligan College,2.77,Bachelors,Reno,M,1,0,0,2,Industrial Designer,03/16,09/17,High School Teacher,10/14,06/15,Fashion Designer,02/14,05/14,1.63
2364,West Virginia State College,3.71,Masters,Norfolk,M,1,1,N/A,0,Paramedic,11/16,09/18,N/A,N/A,N/A,N/A,N/A,N/A,5.57
2365,Felician College,3.9,Bachelors,Jacksonville,N/A,N/A,0,N/A,1,Video Game Developer,03/17,10/18,Sales Representative,09/15,01/16,Occupational Therapist,08/15,04/17,4.01
2366,Savannah State University,3.77,Bachelors,Lexington,M,N/A,1,1,4,Chemical Technician,03/17,08/18,N/A,N/A,N/A,N/A,N/A,N/A,0.48
2367,Southwestern University School of Law,2.54,Bachelors,Indianapolis,M,N/A,1,N/A,4,Project Manager,07/17,10/18,Wind Turbine Technician,09/14,11/14,Dental Hygienist,04/14,07/15,1.45
2368,Kent State University - Trumbull,2.39,Phd,Scottsdale,M,N/A,1,N/A,1,Environmental Scientist,09/16,08/18,N/A,N/A,N/A,N/A,N/A,N/A,4.8
2369,Brevard College,2.95,Bachelors,Long Beach,M,1,1,1,4,Marine Biologist,08/19,01/21,Project Manager,03/19,03/20,N/A,N/A,N/A,0.37
2370,Northeastern University,2.01,Bachelors,Tulsa,N/A,0,1,1,4,Supply Chain Analyst,12/14,10/16,Civil Engineer,08/14,11/15,Fashion Designer,06/14,04/16,6.58
2371,Freed-Hardeman University,2.05,Bachelors,Newark,M,1,0,0,4,Veterinarian,10/21,07/22,Video Game Developer,11/19,08/21,N/A,N/A,N/A,4.37
2372,Millsaps College,3.11,Masters,Cincinnati,N/A,1,1,0,2,Veterinarian,10/18,09/19,Speech-Language Pathologist,01/14,09/14,N/A,N/A,N/A,0.44
2373,Denison University,3.04,Bachelors,Anchorage,M,1,0,N/A,2,Pediatric Nurse,11/19,12/20,Software Developer,12/14,01/16,Cybersecurity Analyst,07/14,07/15,4.26
2374,Wright State University,3.99,Phd,Portland,N/A,1,0,1,2,Project Manager,11/16,11/17,N/A,N/A,N/A,N/A,N/A,N/A,3.24
2375,Mercer University,2.4,Bachelors,Philadelphia,F,N/A,0,N/A,1,Mechanical Engineer,07/18,11/18,Web Developer,06/14,06/16,N/A,N/A,N/A,2.96
2376,Johnson & Wales University,2.52,Bachelors,San Diego,N/A,0,1,N/A,3,Urban Planner,10/14,05/15,Multimedia Artist,04/14,03/16,N/A,N/A,N/A,3.0
2377,Alfred Adler Graduate School,2.23,Masters,Atlanta,N/A,1,0,1,4,Paramedic,07/16,10/17,N/A,N/A,N/A,N/A,N/A,N/A,4.39
2378,Eureka College,3.84,Bachelors,Hialeah,M,1,1,1,0,Aircraft Pilot,07/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A,9.95
2379,Pennsylvania College of Optometry,3.56,Phd,Long Beach,N/A,0,1,1,2,Project Manager,07/21,03/22,Content Writer,07/17,12/18,Content Writer,11/16,08/18,5.23
2380,Bucknell University,3.64,Bachelors,Toledo,N/A,N/A,1,1,0,Investment Banker,03/16,10/17,Video Game Developer,03/15,10/15,Graphic Designer,01/14,07/14,0.75
2381,Clayton College & State University,3.81,Phd,Tulsa,M,1,0,N/A,4,Pharmacist,09/21,01/23,N/A,N/A,N/A,N/A,N/A,N/A,8.74
2382,Simmons College,3.05,Masters,Anchorage,F,N/A,1,N/A,3,Marine Biologist,01/16,01/18,IT Consultant,09/14,08/16,N/A,N/A,N/A,2.92
2383,Johnson State College,2.9,Bachelors,St. Petersburg,F,1,1,N/A,0,Firefighter,09/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A,9.84
2384,ITT Technical Institute Portland,2.66,Masters,Oakland,F,1,1,1,4,Supply Chain Analyst,09/20,12/20,Social Media Coordinator,01/17,08/17,SEO Specialist,06/16,11/16,5.35
2385,Cheyney University of Pennsylvania,3.18,Bachelors,Lincoln,N/A,0,0,0,4,Public Relations Officer,05/20,10/21,Supply Chain Analyst,08/17,11/17,N/A,N/A,N/A,7.95
2386,Kansas Wesleyan University,2.91,Phd,Greensboro,M,0,0,N/A,2,Fashion Designer,05/16,05/17,Dental Hygienist,06/14,12/14,N/A,N/A,N/A,1.36
2387,University of NorthWest,2.9,Masters,Stockton,F,N/A,0,0,3,Customer Service Manager,03/15,09/16,Quality Assurance Manager,12/14,05/15,Real Estate Agent,04/14,04/15,8.41
2388,La Salle University,3.87,Bachelors,San Jose,F,1,0,0,4,Content Writer,02/15,02/16,Web Developer,12/14,06/16,N/A,N/A,N/A,2.32
2389,Samford University,3.97,Phd,Virginia Beach,F,N/A,1,0,3,Real Estate Agent,02/17,02/19,N/A,N/A,N/A,N/A,N/A,N/A,0.93
2390,Moore College of Art and Design,3.59,Masters,Vancouver,F,0,0,1,2,Software Developer,07/15,04/17,Speech-Language Pathologist,08/14,10/14,SEO Specialist,03/14,01/15,8.22
2391,Cumberland College,3.51,Bachelors,Cleveland,M,0,1,1,0,Public Relations Officer,02/16,07/17,Fashion Designer,10/14,01/16,N/A,N/A,N/A,9.34
2392,Elmhurst College,3.36,Masters,Nashville,F,0,0,N/A,1,Event Planner,11/16,06/18,Veterinarian,04/15,06/16,Firefighter,01/14,03/15,3.62
2393,North Carolina School of the Arts,2.33,Bachelors,Lexington,N/A,0,1,N/A,1,Financial Analyst,01/18,05/18,Wind Turbine Technician,05/15,07/15,N/A,N/A,N/A,1.52
2394,Alverno College,2.12,Phd,Fremont,N/A,0,0,1,1,Human Resources Specialist,12/15,08/16,N/A,N/A,N/A,N/A,N/A,N/A,2.52
2395,Middlebury College,3.38,Phd,Denver,M,N/A,0,1,3,Telecommunications Specialist,10/17,02/18,Multimedia Artist,09/16,08/17,Forensic Accountant,05/16,09/16,0.4
2396,Northwestern College St. Paul,3.46,Masters,Norfolk,F,N/A,0,0,1,Dental Hygienist,10/20,10/22,Industrial Designer,03/18,08/19,N/A,N/A,N/A,8.99
2397,University of Montevallo,2.09,Masters,Denver,F,0,1,1,0,Project Manager,04/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A,5.75
2398,Medical College of Pennsylvania and Hahnemann University,3.86,Bachelors,Henderson,N/A,1,1,1,4,Content Writer,12/21,09/23,N/A,N/A,N/A,N/A,N/A,N/A,7.45
2399,Art Institute of Charlotte,2.18,Phd,Charlotte,M,1,0,1,3,Fashion Designer,08/16,04/18,N/A,N/A,N/A,N/A,N/A,N/A,9.59
2400,Universidad Autónoma Metropolitana,2.57,Bachelors,Lexington,N/A,1,0,1,0,Aircraft Pilot,08/17,07/18,Public Relations Officer,10/14,02/15,N/A,N/A,N/A,5.1
