Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
1708,Southern Polytechnic State Univerisity,2.63,Bachelors,Washington,M,0,0,1,2,SEO Specialist,05/21,11/21,Social Media Coordinator,09/20,07/21,Sales Representative,04/15,11/16
1709,Duke University,3.7,Bachelors,Long Beach,N/A,0,1,0,1,Public Relations Officer,08/15,07/17,N/A,N/A,N/A,N/A,N/A,N/A
1710,The Johns Hopkins University,2.18,Bachelors,Nashville,M,N/A,0,N/A,1,Sales Representative,07/19,06/21,N/A,N/A,N/A,N/A,N/A,N/A
1711,Chicago State University,3.98,Phd,Fort Wayne,F,N/A,1,1,4,Graphic Designer,06/18,02/19,Industrial Designer,06/17,09/17,N/A,N/A,N/A
1712,Pikeville College,3.08,Bachelors,Kansas City,F,0,0,N/A,3,Cybersecurity Analyst,01/17,04/17,N/A,N/A,N/A,N/A,N/A,N/A
1713,Suffolk University,3.97,Phd,Pittsburgh,N/A,1,0,N/A,3,Video Game Developer,05/14,11/14,Video Game Developer,01/14,09/15,Speech-Language Pathologist,01/14,03/15
1714,Northern Illinois University,3.88,Bachelors,New York,F,0,1,N/A,0,Public Relations Officer,05/15,06/16,Logistician,02/15,01/16,Mechanical Engineer,02/14,11/15
1715,Albion College,2.91,Masters,Minneapolis,N/A,1,1,1,2,Dietitian,12/15,01/17,Aircraft Pilot,11/14,05/15,N/A,N/A,N/A
1716,Lebanon Valley College,2.4,Masters,Aurora,N/A,0,0,N/A,4,Financial Analyst,08/19,12/19,Quality Assurance Manager,12/15,05/16,N/A,N/A,N/A
1717,Hampden-Sydney College,2.33,Phd,St. Petersburg,F,N/A,1,0,2,IT Consultant,04/21,10/21,N/A,N/A,N/A,N/A,N/A,N/A
1718,State University of West Georgia,2.48,Masters,Winston–Salem,F,1,0,1,0,Data Scientist,04/17,02/18,Marine Biologist,06/16,12/17,Mechanical Engineer,03/16,03/18
1719,Randolph-Macon College,3.42,Phd,Winston–Salem,M,N/A,1,1,0,Social Media Coordinator,03/18,11/19,Construction Site Manager,09/17,06/19,N/A,N/A,N/A
1720,New Jersey City University,2.55,Phd,Richmond,M,1,1,N/A,4,Firefighter,12/14,12/16,N/A,N/A,N/A,N/A,N/A,N/A
1721,Breyer State University (Virtual University),2.68,Masters,Mesa,N/A,1,0,N/A,0,Wind Turbine Technician,09/17,05/18,N/A,N/A,N/A,N/A,N/A,N/A
1722,Florida Southern College,2.9,Phd,San Diego,M,1,0,N/A,4,Video Game Developer,03/16,01/17,AI Researcher,07/14,04/15,AI Researcher,06/14,12/15
1723,National-Louis University,3.83,Masters,Memphis,N/A,1,1,1,0,Archaeologist,08/19,10/19,Paramedic,02/17,01/18,Graphic Designer,07/15,03/16
1724,Palmer College of Chiropractic West,2.38,Bachelors,Norfolk,F,N/A,1,0,3,Marketing Manager,11/21,09/22,N/A,N/A,N/A,N/A,N/A,N/A
1725,Baker University,2.01,Bachelors,Tulsa,F,1,0,0,4,Human Resources Specialist,09/16,12/16,Social Media Coordinator,09/15,11/15,Chemical Technician,01/15,03/16
1726,Salem International University,2.12,Masters,Chicago,M,0,1,1,3,Environmental Scientist,05/17,10/17,N/A,N/A,N/A,N/A,N/A,N/A
1727,University of Oklahoma,3.81,Masters,Anaheim,N/A,0,1,0,3,Logistician,07/18,10/18,N/A,N/A,N/A,N/A,N/A,N/A
1728,Moody Bible Institute,3.3,Masters,Omaha,N/A,1,1,N/A,4,Public Relations Officer,03/20,01/22,Customer Service Manager,09/17,05/18,AI Researcher,03/14,07/15
1729,Malone College,2.55,Masters,Scottsdale,M,N/A,1,1,2,Aircraft Pilot,06/16,08/16,Industrial Designer,12/15,02/17,N/A,N/A,N/A
1730,University of Montana,2.35,Bachelors,Tulsa,N/A,N/A,0,0,1,Construction Site Manager,08/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A
1731,Winthrop University,2.59,Phd,Fremont,N/A,1,0,1,0,Wind Turbine Technician,08/21,01/22,Marine Biologist,07/14,07/15,Data Scientist,04/14,11/15
1732,Shoreline Community College,2.23,Phd,Stockton,F,N/A,1,0,0,Dietitian,11/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A
1733,Minnesota School of Professional Psychology,3.88,Bachelors,Washington,N/A,N/A,1,1,2,Dental Hygienist,06/19,09/20,N/A,N/A,N/A,N/A,N/A,N/A
1734,Andrews University,3.57,Phd,Dallas,N/A,N/A,0,0,1,Customer Service Manager,07/14,03/16,N/A,N/A,N/A,N/A,N/A,N/A
1735,Wheelock College,2.92,Bachelors,Reno,N/A,1,1,1,2,Pediatric Nurse,05/18,03/20,Environmental Scientist,08/14,04/16,Content Writer,01/14,07/14
1736,University of Mobile,3.73,Phd,Columbus,M,0,1,1,1,Chemical Technician,03/14,05/15,Graphic Designer,02/14,01/16,Firefighter,01/14,05/15
1737,Loras College,2.5,Masters,Cincinnati,M,0,1,1,4,Multimedia Artist,05/20,03/21,Human Resources Specialist,07/15,01/17,Pediatric Nurse,03/14,05/15
1738,Lewis and Clark College,3.43,Masters,Bakersfield,M,0,1,1,4,Data Scientist,07/15,05/16,Veterinarian,02/14,05/14,N/A,N/A,N/A
1739,The American College,3.71,Masters,Orlando,N/A,0,1,1,3,Environmental Scientist,04/15,12/16,N/A,N/A,N/A,N/A,N/A,N/A
1740,Shenyang Jianzhu University,2.71,Bachelors,New Orleans,N/A,0,0,N/A,3,Event Planner,12/17,01/19,Telecommunications Specialist,03/17,12/18,N/A,N/A,N/A
1741,Wilbur Wright College,3.51,Bachelors,Orlando,M,N/A,1,1,4,Quality Assurance Manager,12/16,12/17,N/A,N/A,N/A,N/A,N/A,N/A
1742,Beth-El College of Nursing and Health Sciences,2.59,Phd,Phoenix,M,N/A,1,1,3,Quality Assurance Manager,02/14,11/15,Civil Engineer,01/14,10/15,Data Scientist,01/14,11/14
1743,Sterling College,2.6,Phd,Charlotte,N/A,N/A,1,1,4,Fashion Designer,05/15,04/17,N/A,N/A,N/A,N/A,N/A,N/A
1744,Kibi International University,2.21,Phd,Newark,N/A,1,0,0,2,Quality Assurance Manager,08/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A
1745,Atlanta College of Art,2.88,Bachelors,Irving,F,N/A,1,1,0,Cybersecurity Analyst,09/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A
1746,Andrews University,3.46,Phd,Charlotte,M,0,1,N/A,4,Financial Analyst,05/19,12/19,Dental Hygienist,02/15,11/16,N/A,N/A,N/A
1747,The Illinois Institute of Art-Chicago,3.88,Masters,Laredo,N/A,N/A,0,1,4,Pediatric Nurse,05/18,09/19,Web Developer,03/15,02/17,Cybersecurity Analyst,02/14,11/15
1748,Wabash College,3.21,Phd,Henderson,M,0,0,0,4,Mechanical Engineer,09/16,04/17,Urban Planner,02/14,10/14,Social Media Coordinator,02/14,08/14
1749,Reed College,3.73,Masters,Stockton,M,N/A,0,0,3,Web Developer,08/14,07/16,N/A,N/A,N/A,N/A,N/A,N/A
1750,St. Joseph College,3.64,Bachelors,Durham,M,0,0,1,3,Supply Chain Analyst,01/16,05/16,Industrial Designer,03/14,12/14,Pediatric Nurse,03/14,12/15
1751,State University of New York College at Brockport,2.35,Masters,Irvine,F,N/A,1,1,3,IT Consultant,08/14,12/14,AI Researcher,01/14,05/15,N/A,N/A,N/A
1752,North Carolina State University,2.97,Masters,Scottsdale,N/A,0,1,1,3,Fashion Designer,03/17,01/18,Investment Banker,07/15,08/16,N/A,N/A,N/A
1753,Manhattan Christian College,2.23,Masters,Plano,N/A,0,1,1,2,Customer Service Manager,01/17,12/18,Mechanical Engineer,09/16,02/18,AI Researcher,12/15,06/16
1754,Coastal Carolina University,3.36,Bachelors,North Las Vegas,M,1,0,0,4,Web Developer,01/19,12/20,Pediatric Nurse,05/15,06/16,N/A,N/A,N/A
1755,Lander University,3.9,Bachelors,Phoenix,N/A,N/A,1,1,2,Forensic Accountant,03/19,09/20,Pharmacist,04/14,01/16,N/A,N/A,N/A
1756,West Chester University of Pennsylvania,2.27,Bachelors,Los Angeles,F,0,0,0,3,Paramedic,12/19,08/21,Dental Hygienist,07/18,03/20,Mechanical Engineer,09/17,10/18
1757,University of Mashhad Pnu,3.47,Bachelors,Albuquerque,M,N/A,0,0,2,Biomedical Engineer,05/14,11/14,Pediatric Nurse,04/14,01/16,Event Planner,03/14,07/15
1758,Universidad Autónoma de Nuevo León,3.26,Phd,Raleigh,F,0,1,N/A,4,Multimedia Artist,12/17,12/18,N/A,N/A,N/A,N/A,N/A,N/A
1759,Eastern Michigan University,3.17,Bachelors,Indianapolis,F,1,0,0,4,Pediatric Nurse,06/21,01/22,N/A,N/A,N/A,N/A,N/A,N/A
1760,University of Wisconsin - Whitewater,2.78,Masters,Raleigh,N/A,1,0,1,3,Biomedical Engineer,06/19,05/21,Content Writer,04/15,12/15,N/A,N/A,N/A
1761,College of Idaho,2.71,Bachelors,Chesapeake,N/A,1,1,1,4,Supply Chain Analyst,06/16,09/17,Financial Analyst,09/15,11/16,Project Manager,03/15,01/17
1762,Oglethorpe University,2.09,Phd,Norfolk,F,1,1,1,2,Logistician,01/19,02/20,Marine Biologist,02/18,10/18,N/A,N/A,N/A
1763,Langston University,2.44,Phd,Detroit,N/A,0,0,1,1,Forensic Accountant,10/16,09/18,Video Game Developer,01/14,09/15,High School Teacher,01/14,09/15
1764,Santa Clara University,2.03,Phd,Indianapolis,F,N/A,1,N/A,4,Real Estate Agent,02/16,10/16,Construction Site Manager,07/14,03/16,N/A,N/A,N/A
1765,Samuel Merritt College,3.16,Masters,Madison,F,1,1,N/A,2,Veterinarian,01/18,06/18,Chemical Technician,12/17,02/19,N/A,N/A,N/A
1766,Greensboro College,2.21,Bachelors,Tucson,M,1,0,N/A,2,Human Resources Specialist,11/15,05/16,Dental Hygienist,02/14,08/15,N/A,N/A,N/A
1767,Oberlin College,3.75,Bachelors,Richmond,F,1,0,N/A,2,Cybersecurity Analyst,04/15,10/15,N/A,N/A,N/A,N/A,N/A,N/A
1768,University of Louisiana at Monroe,3.05,Bachelors,San Jose,F,N/A,1,0,4,Environmental Scientist,12/19,10/21,Quality Assurance Manager,04/16,01/18,Pediatric Nurse,08/15,11/15
1769,University of Iowa,3.4,Masters,Buffalo,N/A,0,1,N/A,1,Marketing Manager,04/20,07/20,Multimedia Artist,11/18,09/19,N/A,N/A,N/A
1770,New England School of Communications,2.82,Masters,Aurora,M,0,0,0,3,Pediatric Nurse,01/17,01/18,N/A,N/A,N/A,N/A,N/A,N/A
1771,Shoreline Community College,3.12,Phd,Orlando,N/A,0,1,1,3,Speech-Language Pathologist,04/20,12/21,Video Game Developer,04/18,07/18,N/A,N/A,N/A
1772,St. Peter's College,3.89,Phd,New York,M,0,0,0,4,Public Relations Officer,04/17,08/17,Quality Assurance Manager,10/14,10/16,N/A,N/A,N/A
1773,Walden University,2.17,Bachelors,Atlanta,N/A,N/A,0,0,4,Customer Service Manager,04/16,01/17,Social Media Coordinator,03/14,09/15,Event Planner,02/14,01/16
1774,Augustana College,2.51,Masters,San Jose,F,N/A,1,N/A,0,Mechanical Engineer,08/15,06/17,Software Developer,08/15,04/16,N/A,N/A,N/A
1775,Oregon Health Sciences University,3.56,Masters,Kansas City,M,N/A,1,1,1,Real Estate Agent,12/19,12/20,AI Researcher,05/18,11/19,Data Scientist,12/16,06/18
1776,Oklahoma State University - Oklahoma City,2.2,Bachelors,Toledo,M,1,1,1,2,Dietitian,08/15,12/16,N/A,N/A,N/A,N/A,N/A,N/A
1777,Southeastern Louisiana University,2.15,Bachelors,Colorado Springs,M,N/A,1,N/A,2,Multimedia Artist,07/14,09/15,N/A,N/A,N/A,N/A,N/A,N/A
1778,Pennsylvania College of Optometry,2.72,Phd,Baltimore,M,0,1,0,3,Quality Assurance Manager,12/18,03/20,Pharmacist,06/14,09/15,N/A,N/A,N/A
1779,Loyola University of Chicago,2.18,Phd,Fort Worth,N/A,N/A,0,N/A,4,Real Estate Agent,05/16,02/17,N/A,N/A,N/A,N/A,N/A,N/A
1780,Fisk University,3.17,Phd,Honolulu,N/A,1,1,0,1,Real Estate Agent,03/15,02/16,Urban Planner,06/14,03/15,Environmental Scientist,02/14,08/14
1781,York College of Pennsylvania,2.45,Bachelors,Anaheim,M,0,0,N/A,3,Investment Banker,05/20,03/22,Chemical Technician,07/19,03/21,Firefighter,11/18,04/20
1782,East-West University,3.79,Bachelors,Oklahoma City,M,N/A,1,N/A,1,Data Scientist,11/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A
1783,Toccoa Falls College,3.57,Phd,Los Angeles,M,0,0,1,4,Video Game Developer,10/21,11/22,Quality Assurance Manager,09/19,04/20,Veterinarian,11/14,06/16
1784,Biola University,3.4,Phd,Lincoln,N/A,0,1,1,2,Civil Engineer,02/14,02/15,Wind Turbine Technician,02/14,05/15,Veterinarian,01/14,02/15
1785,Boston College,3.23,Masters,Henderson,M,N/A,1,1,0,Graphic Designer,08/18,01/19,AI Researcher,09/16,03/17,N/A,N/A,N/A
1786,Emory & Henry College,3.73,Masters,San Bernardino,M,N/A,0,N/A,1,Dental Hygienist,05/16,01/18,Customer Service Manager,04/15,08/15,N/A,N/A,N/A
1787,Midway College,2.45,Phd,Orlando,M,1,1,1,2,Telecommunications Specialist,02/18,11/19,Software Developer,07/15,11/16,Event Planner,04/15,01/17
1788,Kentucky Wesleyan College,3.75,Phd,Baton Rouge,N/A,N/A,1,1,1,Speech-Language Pathologist,09/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A
1789,Macalester College,3.58,Masters,Seattle,F,N/A,0,N/A,1,Marketing Manager,03/14,11/15,Human Resources Specialist,01/14,07/15,Speech-Language Pathologist,01/14,01/15
1790,Monterey Institute of International Studies,3.5,Phd,Raleigh,F,N/A,0,1,1,Public Relations Officer,06/18,06/19,Human Resources Specialist,01/17,07/17,N/A,N/A,N/A
1791,Huron University USA in London,3.12,Masters,Corpus Christi,N/A,0,0,0,4,Event Planner,11/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A
1792,Agnes Scott College,2.49,Masters,Las Vegas,F,1,1,1,3,Mechanical Engineer,07/16,01/17,Marketing Manager,03/16,09/17,Environmental Scientist,02/16,05/16
1793,College of Mount St. Vincent,2.85,Masters,Gilbert,M,0,0,0,1,Environmental Scientist,03/17,03/18,N/A,N/A,N/A,N/A,N/A,N/A
1794,Lenoir-Rhyne College,3.59,Bachelors,Columbus,M,N/A,0,1,4,Project Manager,12/18,07/20,N/A,N/A,N/A,N/A,N/A,N/A
1795,University of North Florida,2.06,Bachelors,Santa Ana,N/A,1,1,N/A,0,Biomedical Engineer,09/18,03/20,N/A,N/A,N/A,N/A,N/A,N/A
1796,Berea College,3.56,Phd,Pittsburgh,N/A,N/A,1,N/A,3,Environmental Scientist,01/17,06/17,AI Researcher,12/16,02/17,Data Scientist,04/16,03/18
1797,Oral Roberts University,2.48,Masters,Tulsa,F,0,1,1,4,Environmental Scientist,07/18,01/19,Supply Chain Analyst,02/18,04/19,N/A,N/A,N/A
1798,Benedictine University,2.29,Bachelors,Philadelphia,F,0,1,0,0,Archaeologist,12/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A
1799,University of Massachusetts at Dartmouth,2.23,Phd,Dallas,M,N/A,1,1,3,Sales Representative,08/18,06/20,N/A,N/A,N/A,N/A,N/A,N/A
1800,Stetson University,2.05,Phd,Cincinnati,N/A,1,1,N/A,4,Biomedical Engineer,08/18,05/20,Firefighter,07/16,03/17,Veterinarian,02/15,07/16
1801,Millersville University of Pennsylvania,3.05,Phd,Greensboro,F,0,0,1,0,Biomedical Engineer,06/14,09/15,Web Developer,03/14,10/15,N/A,N/A,N/A
1802,University of Alaska - Fairbanks,2.44,Phd,New York,F,N/A,0,N/A,4,Aircraft Pilot,11/20,10/21,Video Game Developer,11/18,01/19,N/A,N/A,N/A
1803,Southeastern Baptist College,3.98,Phd,San Francisco,M,N/A,1,0,0,Logistician,12/20,01/22,Pediatric Nurse,06/16,11/16,Wind Turbine Technician,12/15,01/17
1804,Johns Hopkins University,3.15,Masters,Garland,M,N/A,0,0,1,Web Developer,01/15,06/15,N/A,N/A,N/A,N/A,N/A,N/A
1805,Ashland University,2.28,Phd,Hialeah,M,1,0,N/A,1,Public Relations Officer,03/17,08/18,Multimedia Artist,09/14,01/16,Speech-Language Pathologist,05/14,08/15
1806,Franciscan University of Steubenville,3.38,Masters,Nashville,M,N/A,0,0,3,Speech-Language Pathologist,01/14,12/15,Environmental Scientist,01/14,06/15,N/A,N/A,N/A
1807,Winthrop University,3.8,Bachelors,Scottsdale,F,N/A,0,N/A,0,Dental Hygienist,11/16,08/18,N/A,N/A,N/A,N/A,N/A,N/A
1808,Lubbock Christian University,3.49,Phd,Chandler,N/A,0,1,N/A,1,Veterinarian,11/16,02/18,N/A,N/A,N/A,N/A,N/A,N/A
1809,Judson College Elgin,2.15,Bachelors,Fort Wayne,N/A,N/A,1,N/A,3,Civil Engineer,07/20,03/22,Wind Turbine Technician,07/20,01/22,N/A,N/A,N/A
1810,Université Rennes I,3.79,Masters,Madison,M,1,0,1,2,Video Game Developer,07/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A
1811,Tufts University,3.59,Masters,Chicago,M,N/A,1,0,1,SEO Specialist,06/15,09/15,Supply Chain Analyst,07/14,07/15,Mechanical Engineer,04/14,02/16
1812,Laboratory Institute of Merchandising,2.32,Bachelors,Irvine,F,1,0,1,1,Cybersecurity Analyst,04/14,10/15,Video Game Developer,01/14,12/14,N/A,N/A,N/A
1813,New York School of Interior Design,2.1,Phd,Jacksonville,M,N/A,0,1,4,Sales Representative,08/19,01/21,IT Consultant,09/14,12/14,N/A,N/A,N/A
1814,St. John Fisher College,3.11,Phd,Plano,N/A,N/A,1,0,2,Supply Chain Analyst,04/19,03/21,N/A,N/A,N/A,N/A,N/A,N/A
1815,Jones College,2.31,Bachelors,Detroit,M,N/A,0,1,0,Veterinarian,03/18,12/18,Graphic Designer,06/15,10/16,N/A,N/A,N/A
1816,Emporia State University,3.67,Bachelors,Colorado Springs,N/A,1,1,N/A,3,Supply Chain Analyst,11/15,12/16,Project Manager,01/15,04/15,Marketing Manager,07/14,07/16
1817,Pennsylvania Academy of the Fine Arts,2.72,Bachelors,Milwaukee,M,0,1,1,2,Video Game Developer,11/15,04/16,Veterinarian,09/15,04/16,N/A,N/A,N/A
1818,Deaconess College of Nursing,3.83,Phd,Las Vegas,M,1,1,N/A,0,Marine Biologist,02/16,08/17,N/A,N/A,N/A,N/A,N/A,N/A
1819,Union University,3.13,Phd,New Orleans,N/A,0,1,0,1,Wind Turbine Technician,01/16,05/17,Paramedic,12/14,07/15,N/A,N/A,N/A
1820,Cedar Crest College,2.37,Phd,Scottsdale,F,1,1,1,3,Wind Turbine Technician,11/21,06/23,N/A,N/A,N/A,N/A,N/A,N/A
1821,Louisiana State University at Alexandria,2.28,Bachelors,El Paso,F,N/A,1,0,3,Supply Chain Analyst,03/21,03/23,N/A,N/A,N/A,N/A,N/A,N/A
1822,Missouri University of Science and Technology,3.15,Phd,Phoenix,M,N/A,1,N/A,2,Urban Planner,02/19,04/20,Content Writer,02/19,12/19,Telecommunications Specialist,11/18,03/19
1823,Shawnee State University,3.52,Masters,Atlanta,M,0,1,1,4,Pharmacist,05/18,09/19,Occupational Therapist,01/15,07/16,N/A,N/A,N/A
1824,University of Texas Medical Branch Galveston,3.56,Bachelors,St. Petersburg,N/A,0,1,N/A,0,Public Relations Officer,08/16,10/16,Marine Biologist,05/16,03/18,Speech-Language Pathologist,01/14,05/14
1825,Mid-American Bible College,2.55,Phd,San Diego,N/A,1,0,N/A,2,Archaeologist,10/19,06/20,SEO Specialist,09/16,07/18,Construction Site Manager,08/14,05/16
1826,Salve Regina University,2.41,Bachelors,Lexington,M,1,1,N/A,4,Customer Service Manager,11/20,07/22,Archaeologist,11/15,10/17,N/A,N/A,N/A
1827,Oglala Lakota College,2.03,Masters,Sacramento,N/A,0,0,0,4,Urban Planner,11/14,08/16,Pediatric Nurse,08/14,06/16,Quality Assurance Manager,07/14,06/15
1828,Montana State University - Billings,3.36,Masters,Irving,F,0,1,0,4,Fashion Designer,09/21,03/22,Pharmacist,02/19,01/21,Data Scientist,01/18,12/18
1829,West Virginia Wesleyan College,2.15,Bachelors,St. Louis,F,1,0,0,3,Content Writer,11/19,05/20,N/A,N/A,N/A,N/A,N/A,N/A
1830,Toccoa Falls College,2.84,Bachelors,Miami,N/A,0,1,1,0,Telecommunications Specialist,03/19,02/20,Human Resources Specialist,02/18,08/19,Marketing Manager,03/14,07/14
1831,Transylvania University,3.2,Masters,Virginia Beach,N/A,0,1,N/A,0,Forensic Accountant,03/14,12/14,Biomedical Engineer,03/14,01/15,N/A,N/A,N/A
1832,Marylhurst University,3.87,Bachelors,Detroit,N/A,0,1,0,2,Supply Chain Analyst,05/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A
1833,State University of New York Empire State College,2.62,Masters,Charlotte,F,0,0,N/A,1,Content Writer,10/16,01/17,Dental Hygienist,07/14,11/15,Public Relations Officer,04/14,08/15
1834,Soka University of America,2.5,Masters,Tulsa,M,N/A,0,0,2,Environmental Scientist,02/15,04/16,Dietitian,09/14,02/15,Data Scientist,05/14,02/16
1835,Hampton University,3.31,Phd,Sacramento,N/A,N/A,1,N/A,0,Human Resources Specialist,08/21,03/22,Social Media Coordinator,02/20,10/21,N/A,N/A,N/A
1836,Kansas City Art Institute,3.24,Bachelors,San Bernardino,N/A,0,0,0,3,Marine Biologist,04/16,05/17,Cybersecurity Analyst,05/15,11/16,High School Teacher,03/15,07/16
1837,Presbyterian College,2.66,Bachelors,Mesa,N/A,1,1,0,2,Customer Service Manager,10/18,05/19,Software Developer,10/14,05/15,N/A,N/A,N/A
1838,Houghton College,3.86,Phd,Dallas,M,N/A,0,0,1,Veterinarian,08/21,07/23,Speech-Language Pathologist,03/14,11/14,Veterinarian,03/14,08/14
1839,Antioch University,3.69,Masters,Fremont,N/A,1,0,0,2,Veterinarian,06/15,11/16,SEO Specialist,04/14,09/15,Marine Biologist,03/14,12/15
1840,University of Pannonia,2.45,Bachelors,Richmond,N/A,1,0,N/A,4,Mechanical Engineer,02/18,12/19,AI Researcher,10/16,02/17,N/A,N/A,N/A
1841,University of Texas at El Paso,2.48,Phd,Buffalo,F,N/A,1,0,1,Content Writer,10/18,04/20,N/A,N/A,N/A,N/A,N/A,N/A
1842,Barry University,3.02,Phd,Indianapolis,N/A,1,0,0,4,Dental Hygienist,11/21,09/23,AI Researcher,01/20,12/20,N/A,N/A,N/A
1843,Kenyon College,3.55,Bachelors,Corpus Christi,F,1,0,0,3,IT Consultant,12/16,10/17,N/A,N/A,N/A,N/A,N/A,N/A
1844,Keene State College,2.09,Phd,Albuquerque,M,0,1,N/A,0,Financial Analyst,10/17,10/18,N/A,N/A,N/A,N/A,N/A,N/A
1845,William Carey College,3.39,Masters,Washington,N/A,0,1,0,2,Video Game Developer,07/17,06/18,Fashion Designer,11/16,04/18,N/A,N/A,N/A
1846,Parsons School of Design,3.3,Phd,Laredo,N/A,0,0,N/A,2,High School Teacher,04/18,08/18,Chemical Technician,12/15,08/16,N/A,N/A,N/A
1847,Roger Williams University,2.46,Masters,Arlington,F,N/A,0,1,4,Cybersecurity Analyst,04/17,09/17,Mechanical Engineer,03/17,04/18,AI Researcher,04/16,09/17
1848,Free Will Baptist Bible College,3.36,Masters,Fort Worth,M,0,1,N/A,4,Environmental Scientist,05/18,08/19,Event Planner,12/16,03/17,Paramedic,12/16,09/17
1849,Franklin W. Olin College of Engineering,3.88,Bachelors,Boise,M,1,1,1,0,Fashion Designer,10/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A
1850,Georgia State University,2.09,Phd,Madison,F,1,1,0,2,Aircraft Pilot,06/16,12/17,Financial Analyst,03/16,07/17,Civil Engineer,10/15,05/16
1851,Holmes Institute,2.64,Masters,Cincinnati,M,1,1,0,0,Telecommunications Specialist,07/17,12/18,Wind Turbine Technician,06/14,06/15,N/A,N/A,N/A
1852,Calvary Bible College,2.88,Masters,Saint Paul,M,1,1,N/A,4,Dental Hygienist,11/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A
1853,Sonoma State University,3.8,Phd,Chicago,M,1,0,0,4,Public Relations Officer,12/16,01/18,Supply Chain Analyst,06/15,11/16,Content Writer,07/14,03/16
1854,State University of New York College of Environmental Science and Forestry,3.92,Masters,Austin,M,N/A,1,0,1,Human Resources Specialist,06/15,10/16,Fashion Designer,05/15,09/16,Content Writer,10/14,03/15
1855,Rochester College,2.89,Phd,Fort Worth,M,1,1,N/A,4,Dietitian,11/16,07/18,Marketing Manager,02/16,02/18,N/A,N/A,N/A
1856,University of Wisconsin - Madison,3.5,Bachelors,Riverside,M,N/A,0,0,4,Customer Service Manager,11/20,04/21,Human Resources Specialist,11/15,06/16,N/A,N/A,N/A
1857,Smith College,3.06,Masters,Newark,M,1,1,1,0,Customer Service Manager,08/15,05/16,Aircraft Pilot,03/15,06/15,Human Resources Specialist,06/14,06/16
1858,San Francisco State University,3.08,Masters,Detroit,M,N/A,1,1,1,Video Game Developer,10/14,03/15,N/A,N/A,N/A,N/A,N/A,N/A
1859,Florida Agricultural and Mechanical University,2.56,Phd,Oklahoma City,N/A,N/A,1,0,1,Content Writer,06/15,08/16,N/A,N/A,N/A,N/A,N/A,N/A
1860,Adelphi University,2.43,Phd,Greensboro,F,1,0,0,2,Veterinarian,09/14,07/15,Software Developer,08/14,12/14,N/A,N/A,N/A
1861,Indiana University-Purdue University at Fort Wayne,2.58,Phd,Cleveland,M,1,1,1,3,Graphic Designer,01/18,03/19,Real Estate Agent,04/15,11/15,N/A,N/A,N/A
1862,Eastern Mennonite University,3.11,Phd,Jersey City,F,1,1,0,2,Industrial Designer,08/21,04/22,Civil Engineer,06/20,06/22,N/A,N/A,N/A
1863,Alverno College,2.06,Masters,North Las Vegas,M,1,1,1,2,Event Planner,10/17,12/17,Occupational Therapist,06/14,08/15,Marine Biologist,04/14,07/15
1864,Paine College,3.81,Bachelors,Kansas City,M,0,1,N/A,2,Veterinarian,08/14,04/16,AI Researcher,04/14,08/14,Financial Analyst,04/14,08/15
1865,Hebrew College,2.31,Bachelors,Mesa,N/A,0,0,1,1,Cybersecurity Analyst,02/17,10/17,Fashion Designer,06/15,06/17,N/A,N/A,N/A
1866,University of Texas at El Paso,2.44,Bachelors,Tulsa,F,N/A,0,0,0,Human Resources Specialist,05/16,02/18,N/A,N/A,N/A,N/A,N/A,N/A
1867,Louisiana State University at Alexandria,3.04,Bachelors,Stockton,F,N/A,1,0,4,Investment Banker,03/19,07/19,Investment Banker,09/14,10/15,N/A,N/A,N/A
1868,Armstrong University,3.42,Phd,Plano,N/A,0,1,1,1,Occupational Therapist,02/19,04/19,Paramedic,06/14,03/16,N/A,N/A,N/A
1869,Mansfield University of Pennsylvania,2.19,Masters,Austin,N/A,N/A,1,1,4,Construction Site Manager,06/16,12/17,N/A,N/A,N/A,N/A,N/A,N/A
1870,Pittsburg State University,2.64,Masters,Tampa,F,1,1,0,4,Wind Turbine Technician,12/15,07/16,N/A,N/A,N/A,N/A,N/A,N/A
1871,Barry University,3.94,Masters,Memphis,M,N/A,1,0,3,Data Scientist,04/19,08/19,N/A,N/A,N/A,N/A,N/A,N/A
1872,Western State University College of Law - Orange County,2.52,Phd,Durham,M,N/A,1,0,2,Pediatric Nurse,01/15,11/16,N/A,N/A,N/A,N/A,N/A,N/A
1873,American InterContinental University Online,2.63,Masters,Las Vegas,F,N/A,1,N/A,3,Investment Banker,06/17,02/19,Investment Banker,06/16,04/18,Content Writer,06/16,04/17
