Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
2150,Providence College,3.8,Phd,Providence,M,0,1,0,2,Data Scientist,04/14,01/16,N/A,N/A,N/A,N/A,N/A,N/A,9.36
2151,Providence College,3.11,Bachelors,Providence,M,1,1,1,0,Data Scientist,08/18,03/20,N/A,N/A,N/A,N/A,N/A,N/A,9.55
2152,Providence College,3.62,Bachelors,Providence,N/A,0,0,1,1,Data Scientist,02/15,04/16,N/A,N/A,N/A,N/A,N/A,N/A,2.86
2153,Providence College,2.77,Bachelors,Providence,M,1,1,1,0,Data Scientist,11/21,09/22,N/A,N/A,N/A,N/A,N/A,N/A,8.74
2154,Providence College,3.33,Bachelors,Providence,F,1,0,1,0,Data Scientist,09/15,09/16,N/A,N/A,N/A,N/A,N/A,N/A,1.39
2155,Providence College,3.98,Bachelors,Providence,F,N/A,0,1,3,Data Scientist,01/19,05/19,N/A,N/A,N/A,N/A,N/A,N/A,7.13
2156,Providence College,2.45,Masters,Providence,M,0,0,N/A,0,Data Scientist,02/15,01/17,N/A,N/A,N/A,N/A,N/A,N/A,2.8
2157,Providence College,2.78,Masters,Providence,N/A,N/A,1,1,0,Data Scientist,11/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A,1.74
2158,Providence College,2.96,Bachelors,Providence,F,N/A,1,N/A,3,Data Scientist,03/17,05/18,N/A,N/A,N/A,N/A,N/A,N/A,7.84
2159,Providence College,2.28,Masters,Providence,F,N/A,0,N/A,3,Data Scientist,05/14,09/15,N/A,N/A,N/A,N/A,N/A,N/A,4.62
2160,Providence College,2.16,Masters,Providence,N/A,0,0,N/A,3,Data Scientist,10/17,02/18,N/A,N/A,N/A,N/A,N/A,N/A,8.12
2161,Providence College,3.66,Phd,Providence,M,1,0,0,4,Data Scientist,09/21,06/23,N/A,N/A,N/A,N/A,N/A,N/A,8.92
2162,Providence College,3.95,Bachelors,Providence,F,1,1,0,3,Data Scientist,08/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A,3.4
2163,Providence College,2.81,Masters,Providence,M,0,0,N/A,4,Data Scientist,07/15,08/16,N/A,N/A,N/A,N/A,N/A,N/A,7.4
2164,Providence College,2.18,Phd,Providence,M,1,1,0,1,Data Scientist,07/15,05/16,N/A,N/A,N/A,N/A,N/A,N/A,2.08
2165,Providence College,2.13,Phd,Providence,M,0,0,1,4,Data Scientist,09/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A,9.8
2166,Providence College,3.78,Bachelors,Providence,M,0,0,N/A,1,Data Scientist,09/18,02/19,N/A,N/A,N/A,N/A,N/A,N/A,9.13
2167,Providence College,2.93,Bachelors,Providence,F,1,0,N/A,3,Data Scientist,08/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A,7.62
2168,Providence College,2.64,Phd,Providence,N/A,N/A,0,N/A,3,Data Scientist,10/19,12/20,N/A,N/A,N/A,N/A,N/A,N/A,8.85
2169,Providence College,2.95,Bachelors,Providence,F,0,1,0,1,Data Scientist,03/20,06/20,N/A,N/A,N/A,N/A,N/A,N/A,7.99
2170,Providence College,2.64,Bachelors,Providence,N/A,0,1,0,2,Data Scientist,05/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A,0.54
2171,Providence College,2.98,Phd,Providence,M,0,1,0,4,Data Scientist,05/18,09/19,N/A,N/A,N/A,N/A,N/A,N/A,0.74
2172,Providence College,3.72,Phd,Providence,N/A,0,1,1,0,Data Scientist,02/17,02/19,N/A,N/A,N/A,N/A,N/A,N/A,7.76
2173,Providence College,3.18,Bachelors,Providence,M,1,1,0,3,Data Scientist,05/18,10/18,N/A,N/A,N/A,N/A,N/A,N/A,6.96
2174,Providence College,3.39,Masters,Providence,F,1,0,N/A,4,Data Scientist,11/17,09/19,N/A,N/A,N/A,N/A,N/A,N/A,3.43
2175,Providence College,2.73,Bachelors,Providence,F,0,1,0,4,Data Scientist,09/14,08/16,N/A,N/A,N/A,N/A,N/A,N/A,4.01
2176,Providence College,3.48,Masters,Providence,N/A,N/A,1,0,3,Data Scientist,02/19,11/20,N/A,N/A,N/A,N/A,N/A,N/A,5.33
2177,Providence College,3.33,Phd,Providence,M,1,1,0,1,Data Scientist,05/14,08/15,N/A,N/A,N/A,N/A,N/A,N/A,7.17
2178,Providence College,2.24,Masters,Providence,M,N/A,1,0,3,Data Scientist,12/15,11/17,N/A,N/A,N/A,N/A,N/A,N/A,7.8
2179,Providence College,3.15,Phd,Providence,N/A,N/A,0,N/A,4,Data Scientist,01/17,06/18,N/A,N/A,N/A,N/A,N/A,N/A,9.71
2180,Providence College,2.51,Bachelors,Providence,M,0,0,0,2,Data Scientist,01/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A,7.42
2181,Providence College,3.61,Bachelors,Providence,M,1,0,N/A,1,Data Scientist,11/21,07/22,N/A,N/A,N/A,N/A,N/A,N/A,8.72
2182,Providence College,2.85,Phd,Providence,M,0,1,0,3,Data Scientist,04/16,03/18,N/A,N/A,N/A,N/A,N/A,N/A,7.74
2183,Providence College,3.99,Phd,Providence,F,0,0,1,0,Data Scientist,09/21,12/21,N/A,N/A,N/A,N/A,N/A,N/A,1.02
2184,Providence College,2.19,Phd,Providence,F,N/A,0,1,3,Data Scientist,03/14,10/14,N/A,N/A,N/A,N/A,N/A,N/A,4.94
2185,Providence College,3.56,Bachelors,Providence,F,N/A,1,N/A,4,Data Scientist,05/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A,2.78
2186,Providence College,3.35,Bachelors,Providence,M,N/A,1,N/A,4,Data Scientist,02/21,11/21,N/A,N/A,N/A,N/A,N/A,N/A,5.63
2187,Providence College,3.53,Masters,Providence,F,0,1,1,0,Data Scientist,09/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A,9.65
2188,Providence College,2.62,Phd,Providence,M,0,0,1,1,Data Scientist,01/19,12/20,N/A,N/A,N/A,N/A,N/A,N/A,2.0
2189,Providence College,2.98,Masters,Providence,M,0,1,0,4,Data Scientist,12/14,06/16,N/A,N/A,N/A,N/A,N/A,N/A,1.63
2190,Providence College,3.59,Bachelors,Providence,N/A,0,0,1,1,Data Scientist,07/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A,1.98
2191,Providence College,2.47,Masters,Providence,M,0,0,N/A,1,Data Scientist,01/21,12/22,N/A,N/A,N/A,N/A,N/A,N/A,6.34
2192,Providence College,2.45,Masters,Providence,F,0,0,N/A,3,Data Scientist,04/19,02/21,N/A,N/A,N/A,N/A,N/A,N/A,5.02
2193,Providence College,3.1,Bachelors,Providence,F,0,0,1,1,Data Scientist,01/15,04/16,N/A,N/A,N/A,N/A,N/A,N/A,3.71
2194,Providence College,3.05,Bachelors,Providence,M,0,0,N/A,4,Data Scientist,07/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A,3.25
2195,Providence College,2.56,Phd,Providence,F,1,1,0,4,Data Scientist,03/20,07/20,N/A,N/A,N/A,N/A,N/A,N/A,1.71
2196,Providence College,2.6,Masters,Providence,M,1,0,0,2,Data Scientist,08/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A,6.34
2197,Providence College,2.56,Bachelors,Providence,N/A,1,0,1,1,Data Scientist,11/14,03/15,N/A,N/A,N/A,N/A,N/A,N/A,2.99
2198,Providence College,3.54,Bachelors,Providence,M,1,0,N/A,2,Data Scientist,05/14,08/14,N/A,N/A,N/A,N/A,N/A,N/A,7.5
2199,Providence College,3.3,Masters,Providence,M,0,0,1,3,Data Scientist,06/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A,6.34
2200,Providence College,3.66,Bachelors,Providence,N/A,0,0,N/A,2,Data Scientist,09/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A,7.41
2201,Providence College,3.95,Phd,Providence,F,N/A,1,N/A,1,Data Scientist,03/16,11/16,N/A,N/A,N/A,N/A,N/A,N/A,0.25
2202,Providence College,2.95,Phd,Providence,N/A,N/A,0,N/A,4,Data Scientist,11/15,09/16,N/A,N/A,N/A,N/A,N/A,N/A,2.94
2203,Providence College,2.13,Masters,Providence,N/A,1,0,0,3,Data Scientist,06/15,06/17,N/A,N/A,N/A,N/A,N/A,N/A,3.64
2204,Providence College,2.1,Phd,Providence,M,N/A,0,N/A,1,Data Scientist,09/14,12/14,N/A,N/A,N/A,N/A,N/A,N/A,9.68
2205,Providence College,2.59,Bachelors,Providence,M,1,0,0,3,Data Scientist,05/18,11/18,N/A,N/A,N/A,N/A,N/A,N/A,9.83
2206,Providence College,3.87,Bachelors,Providence,N/A,0,1,N/A,0,Data Scientist,08/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A,5.81
2207,Providence College,3.05,Bachelors,Providence,F,0,0,1,1,Data Scientist,04/14,08/15,N/A,N/A,N/A,N/A,N/A,N/A,2.62
2208,Providence College,2.54,Bachelors,Providence,N/A,N/A,0,0,0,Data Scientist,01/18,07/18,N/A,N/A,N/A,N/A,N/A,N/A,2.08
2209,Providence College,2.8,Masters,Providence,F,0,0,0,2,Data Scientist,10/20,09/22,N/A,N/A,N/A,N/A,N/A,N/A,4.6
2210,Providence College,3.2,Phd,Providence,N/A,0,0,0,1,Data Scientist,10/20,08/22,N/A,N/A,N/A,N/A,N/A,N/A,3.02
2211,Providence College,3.31,Phd,Providence,N/A,1,1,1,0,Data Scientist,06/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A,8.6
2212,Providence College,2.31,Bachelors,Providence,F,N/A,1,0,4,Data Scientist,09/15,03/16,N/A,N/A,N/A,N/A,N/A,N/A,0.31
2213,Providence College,3.95,Masters,Providence,N/A,0,1,1,2,Data Scientist,02/19,09/19,N/A,N/A,N/A,N/A,N/A,N/A,2.05
2214,Providence College,3.09,Bachelors,Providence,M,N/A,0,N/A,1,Data Scientist,11/15,11/17,N/A,N/A,N/A,N/A,N/A,N/A,9.45
2215,Providence College,2.27,Bachelors,Providence,N/A,0,1,N/A,1,Data Scientist,12/16,09/18,N/A,N/A,N/A,N/A,N/A,N/A,7.21
2216,Providence College,3.79,Masters,Providence,M,1,1,1,4,Data Scientist,09/19,03/20,N/A,N/A,N/A,N/A,N/A,N/A,4.83
2217,Providence College,2.15,Masters,Providence,F,0,1,0,4,Data Scientist,01/21,12/21,N/A,N/A,N/A,N/A,N/A,N/A,0.22
2218,Providence College,3.82,Bachelors,Providence,F,N/A,1,0,0,Data Scientist,07/18,02/20,N/A,N/A,N/A,N/A,N/A,N/A,8.28
2219,Providence College,3.99,Phd,Providence,M,N/A,1,1,0,Data Scientist,03/14,10/15,N/A,N/A,N/A,N/A,N/A,N/A,2.18
2220,Providence College,3.4,Bachelors,Providence,N/A,1,0,N/A,0,Data Scientist,11/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A,5.15
2221,Providence College,3.54,Phd,Providence,M,0,1,1,3,Data Scientist,08/16,03/18,N/A,N/A,N/A,N/A,N/A,N/A,2.83
2222,Providence College,2.67,Phd,Providence,M,1,1,0,2,Data Scientist,10/20,08/22,N/A,N/A,N/A,N/A,N/A,N/A,8.55
2223,Providence College,3.88,Masters,Providence,F,N/A,1,0,1,Data Scientist,05/14,09/15,N/A,N/A,N/A,N/A,N/A,N/A,3.08
2224,Providence College,3.06,Masters,Providence,M,1,0,0,2,Data Scientist,07/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A,2.28
2225,Providence College,3.46,Bachelors,Providence,N/A,0,0,0,4,Data Scientist,04/19,04/20,N/A,N/A,N/A,N/A,N/A,N/A,7.25
2226,Providence College,3.85,Phd,Providence,M,0,1,N/A,2,Data Scientist,07/18,03/20,N/A,N/A,N/A,N/A,N/A,N/A,9.73
2227,Providence College,3.95,Phd,Providence,F,1,0,N/A,2,Data Scientist,02/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,3.86
2228,Providence College,3.67,Bachelors,Providence,N/A,N/A,0,N/A,0,Data Scientist,10/17,09/19,N/A,N/A,N/A,N/A,N/A,N/A,9.74
2229,Providence College,2.61,Bachelors,Providence,F,N/A,1,0,4,Data Scientist,12/20,07/22,N/A,N/A,N/A,N/A,N/A,N/A,3.79
2230,Providence College,3.93,Bachelors,Providence,M,1,0,0,2,Data Scientist,06/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A,4.94
2231,Providence College,3.26,Masters,Providence,M,0,1,0,1,Data Scientist,07/21,03/23,N/A,N/A,N/A,N/A,N/A,N/A,1.0
2232,Providence College,3.86,Bachelors,Providence,F,0,1,1,0,Data Scientist,08/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A,7.5
2233,Providence College,3.35,Bachelors,Providence,F,0,1,0,2,Data Scientist,11/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,5.39
2234,Providence College,2.61,Phd,Providence,N/A,0,0,N/A,4,Data Scientist,06/14,01/15,N/A,N/A,N/A,N/A,N/A,N/A,8.76
2235,Providence College,2.74,Bachelors,Providence,F,N/A,1,N/A,1,Data Scientist,02/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A,9.42
2236,Providence College,3.1,Phd,Providence,F,0,1,N/A,4,Data Scientist,09/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A,4.76
2237,Providence College,3.58,Phd,Providence,M,1,0,1,4,Data Scientist,02/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A,5.47
2238,Providence College,2.64,Masters,Providence,M,1,1,N/A,4,Data Scientist,05/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,4.19
2239,Providence College,3.16,Bachelors,Providence,F,1,0,1,3,Data Scientist,05/16,11/16,N/A,N/A,N/A,N/A,N/A,N/A,0.9
2240,Providence College,2.69,Bachelors,Providence,F,1,0,1,1,Data Scientist,08/19,09/20,N/A,N/A,N/A,N/A,N/A,N/A,8.78
2241,Providence College,3.63,Phd,Providence,M,0,1,1,4,Data Scientist,07/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,9.31
2242,Providence College,2.93,Masters,Providence,N/A,N/A,0,0,3,Data Scientist,04/20,01/22,N/A,N/A,N/A,N/A,N/A,N/A,9.1
2243,Providence College,2.15,Masters,Providence,N/A,0,1,0,0,Data Scientist,07/17,08/18,N/A,N/A,N/A,N/A,N/A,N/A,2.6
2244,Providence College,2.33,Bachelors,Providence,N/A,N/A,0,N/A,3,Data Scientist,01/21,10/21,N/A,N/A,N/A,N/A,N/A,N/A,5.6
2245,Providence College,2.12,Phd,Providence,N/A,0,0,N/A,0,Data Scientist,10/16,03/18,N/A,N/A,N/A,N/A,N/A,N/A,8.06
2246,Providence College,3.0,Bachelors,Providence,M,N/A,0,1,3,Data Scientist,08/17,02/18,N/A,N/A,N/A,N/A,N/A,N/A,6.92
2247,Providence College,2.21,Bachelors,Providence,F,1,0,0,4,Data Scientist,11/18,09/20,N/A,N/A,N/A,N/A,N/A,N/A,1.51
2248,Providence College,2.23,Bachelors,Providence,N/A,1,1,N/A,3,Data Scientist,01/14,10/14,N/A,N/A,N/A,N/A,N/A,N/A,0.74
2249,Providence College,3.88,Bachelors,Providence,M,N/A,1,N/A,3,Data Scientist,06/19,10/19,N/A,N/A,N/A,N/A,N/A,N/A,6.49
2250,Providence College,3.75,Phd,Providence,F,N/A,0,0,4,Data Scientist,06/15,09/15,N/A,N/A,N/A,N/A,N/A,N/A,5.82
2251,Providence College,2.9,Masters,Providence,N/A,N/A,1,1,0,Data Scientist,11/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,4.2
2252,Providence College,3.97,Bachelors,Providence,F,1,1,N/A,4,Data Scientist,05/16,02/18,N/A,N/A,N/A,N/A,N/A,N/A,8.08
2253,Providence College,2.0,Bachelors,Providence,N/A,1,1,N/A,1,Data Scientist,10/17,07/19,N/A,N/A,N/A,N/A,N/A,N/A,0.84
2254,Providence College,3.23,Bachelors,Providence,F,0,1,0,3,Data Scientist,10/15,02/16,N/A,N/A,N/A,N/A,N/A,N/A,8.36
2255,Providence College,3.23,Bachelors,Providence,N/A,N/A,1,0,1,Data Scientist,01/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,7.66
2256,Providence College,2.91,Masters,Providence,N/A,N/A,1,1,4,Data Scientist,08/14,03/15,N/A,N/A,N/A,N/A,N/A,N/A,1.06
2257,Providence College,2.79,Masters,Providence,F,N/A,1,1,4,Data Scientist,09/18,07/19,N/A,N/A,N/A,N/A,N/A,N/A,1.85
2258,Providence College,2.91,Masters,Providence,F,1,0,N/A,2,Data Scientist,01/17,07/18,N/A,N/A,N/A,N/A,N/A,N/A,0.41
2259,Providence College,2.83,Masters,Providence,F,N/A,1,1,1,Data Scientist,04/16,12/17,N/A,N/A,N/A,N/A,N/A,N/A,7.66
2260,Providence College,3.46,Bachelors,Providence,M,N/A,0,N/A,2,Data Scientist,06/15,10/15,N/A,N/A,N/A,N/A,N/A,N/A,6.59
2261,Providence College,2.27,Phd,Providence,M,1,0,N/A,1,Data Scientist,05/14,09/15,N/A,N/A,N/A,N/A,N/A,N/A,3.53
2262,Providence College,2.4,Masters,Providence,F,N/A,0,0,2,Data Scientist,03/18,10/18,N/A,N/A,N/A,N/A,N/A,N/A,1.98
2263,Providence College,2.36,Masters,Providence,M,0,1,N/A,2,Data Scientist,10/17,10/19,N/A,N/A,N/A,N/A,N/A,N/A,2.45
2264,Providence College,2.52,Bachelors,Providence,N/A,1,1,0,1,Data Scientist,03/18,07/18,N/A,N/A,N/A,N/A,N/A,N/A,1.68
2265,Providence College,3.05,Bachelors,Providence,F,1,0,N/A,4,Data Scientist,10/17,05/18,N/A,N/A,N/A,N/A,N/A,N/A,0.57
2266,Providence College,2.22,Bachelors,Providence,M,1,0,N/A,0,Data Scientist,11/21,07/22,N/A,N/A,N/A,N/A,N/A,N/A,9.22
2267,Providence College,3.74,Bachelors,Providence,F,0,1,N/A,4,Data Scientist,04/18,10/19,N/A,N/A,N/A,N/A,N/A,N/A,3.51
2268,Providence College,2.59,Phd,Providence,N/A,1,1,1,0,Data Scientist,01/14,06/14,N/A,N/A,N/A,N/A,N/A,N/A,1.0
2269,Providence College,2.33,Phd,Providence,N/A,1,1,1,1,Data Scientist,03/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A,5.72
2270,Providence College,3.35,Masters,Providence,M,1,0,0,3,Data Scientist,04/16,02/17,N/A,N/A,N/A,N/A,N/A,N/A,8.21
2271,Providence College,2.08,Phd,Providence,N/A,1,0,N/A,4,Data Scientist,05/21,10/21,N/A,N/A,N/A,N/A,N/A,N/A,4.81
2272,Providence College,3.24,Masters,Providence,F,0,1,0,2,Data Scientist,10/16,12/16,N/A,N/A,N/A,N/A,N/A,N/A,4.95
2273,Providence College,3.4,Masters,Providence,M,N/A,1,0,4,Data Scientist,07/18,09/18,N/A,N/A,N/A,N/A,N/A,N/A,7.51
2274,Providence College,2.43,Phd,Providence,F,N/A,0,N/A,1,Data Scientist,12/18,11/20,N/A,N/A,N/A,N/A,N/A,N/A,4.15
2275,Providence College,2.08,Masters,Providence,F,1,1,1,3,Data Scientist,02/21,04/22,N/A,N/A,N/A,N/A,N/A,N/A,0.85
2276,Providence College,2.73,Bachelors,Providence,F,0,1,1,3,Data Scientist,04/21,08/22,N/A,N/A,N/A,N/A,N/A,N/A,1.33
2277,Providence College,2.2,Masters,Providence,N/A,1,0,0,4,Data Scientist,06/15,09/16,N/A,N/A,N/A,N/A,N/A,N/A,8.68
2278,Providence College,2.23,Bachelors,Providence,F,N/A,0,1,4,Data Scientist,02/16,03/17,N/A,N/A,N/A,N/A,N/A,N/A,1.47
2279,Providence College,2.51,Phd,Providence,N/A,N/A,0,N/A,4,Data Scientist,06/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A,6.16
2280,Providence College,2.59,Phd,Providence,F,0,0,N/A,1,Data Scientist,11/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A,3.6
2281,Providence College,3.06,Masters,Providence,N/A,N/A,1,1,0,Data Scientist,10/18,02/20,N/A,N/A,N/A,N/A,N/A,N/A,2.9
2282,Providence College,3.36,Bachelors,Providence,N/A,1,0,1,0,Data Scientist,11/16,10/17,N/A,N/A,N/A,N/A,N/A,N/A,7.11
2283,Providence College,3.19,Masters,Providence,N/A,0,1,0,2,Data Scientist,08/16,04/17,N/A,N/A,N/A,N/A,N/A,N/A,2.41
2284,Providence College,2.3,Phd,Providence,F,N/A,1,1,1,Data Scientist,09/19,06/20,N/A,N/A,N/A,N/A,N/A,N/A,2.76
2285,Providence College,2.34,Masters,Providence,F,1,1,0,3,Data Scientist,12/19,11/20,N/A,N/A,N/A,N/A,N/A,N/A,8.02
2286,Providence College,3.76,Masters,Providence,N/A,0,0,N/A,2,Data Scientist,01/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A,1.68
2287,Providence College,3.12,Bachelors,Providence,F,1,0,N/A,3,Data Scientist,02/19,08/20,N/A,N/A,N/A,N/A,N/A,N/A,4.34
2288,Providence College,3.74,Phd,Providence,N/A,N/A,1,N/A,3,Data Scientist,06/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,5.66
2289,Providence College,2.74,Masters,Providence,F,1,1,1,4,Data Scientist,03/15,01/17,N/A,N/A,N/A,N/A,N/A,N/A,5.05
2290,Providence College,3.23,Bachelors,Providence,N/A,0,0,1,3,Data Scientist,10/17,05/18,N/A,N/A,N/A,N/A,N/A,N/A,9.6
2291,Providence College,3.05,Masters,Providence,N/A,1,1,1,3,Data Scientist,12/18,03/20,N/A,N/A,N/A,N/A,N/A,N/A,6.8
2292,Providence College,2.64,Bachelors,Providence,M,N/A,1,0,1,Data Scientist,08/16,04/17,N/A,N/A,N/A,N/A,N/A,N/A,9.94
2293,Providence College,2.94,Bachelors,Providence,F,0,1,0,4,Data Scientist,11/17,09/19,N/A,N/A,N/A,N/A,N/A,N/A,3.37
2294,Providence College,3.0,Masters,Providence,F,0,1,0,4,Data Scientist,04/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,2.14
2295,Providence College,2.4,Phd,Providence,M,N/A,1,N/A,2,Data Scientist,05/17,08/18,N/A,N/A,N/A,N/A,N/A,N/A,7.79
2296,Providence College,2.63,Phd,Providence,N/A,1,1,0,4,Data Scientist,08/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A,6.81
2297,Providence College,3.58,Bachelors,Providence,N/A,1,1,1,0,Data Scientist,01/19,07/20,N/A,N/A,N/A,N/A,N/A,N/A,9.48
2298,Providence College,3.83,Phd,Providence,M,N/A,1,1,1,Data Scientist,01/18,05/18,N/A,N/A,N/A,N/A,N/A,N/A,3.5
2299,Providence College,2.72,Bachelors,Providence,M,0,0,N/A,2,Data Scientist,10/15,07/17,N/A,N/A,N/A,N/A,N/A,N/A,2.54
2300,Providence College,2.61,Phd,Providence,N/A,N/A,0,1,0,Data Scientist,11/14,07/16,N/A,N/A,N/A,N/A,N/A,N/A,6.58
2301,Providence College,2.39,Masters,Providence,F,0,1,1,3,Data Scientist,01/16,12/16,N/A,N/A,N/A,N/A,N/A,N/A,6.95
2302,Providence College,3.36,Phd,Providence,M,0,1,1,0,Data Scientist,12/16,05/17,N/A,N/A,N/A,N/A,N/A,N/A,6.9
2303,Providence College,2.65,Bachelors,Providence,M,1,0,0,2,Data Scientist,05/18,10/19,N/A,N/A,N/A,N/A,N/A,N/A,3.16
2304,Providence College,3.98,Bachelors,Providence,M,N/A,0,0,4,Data Scientist,04/20,07/21,N/A,N/A,N/A,N/A,N/A,N/A,5.98
2305,Providence College,2.65,Phd,Providence,M,0,0,1,1,Data Scientist,04/18,05/19,N/A,N/A,N/A,N/A,N/A,N/A,0.79
2306,Providence College,2.79,Masters,Providence,M,1,1,1,2,Data Scientist,05/15,08/16,N/A,N/A,N/A,N/A,N/A,N/A,8.76
2307,Providence College,3.21,Bachelors,Providence,M,N/A,0,1,0,Data Scientist,04/17,01/18,N/A,N/A,N/A,N/A,N/A,N/A,8.79
2308,Providence College,3.6,Bachelors,Providence,N/A,N/A,0,1,0,Data Scientist,04/15,02/16,N/A,N/A,N/A,N/A,N/A,N/A,0.51
2309,Providence College,2.94,Bachelors,Providence,N/A,0,1,0,2,Data Scientist,06/16,08/17,N/A,N/A,N/A,N/A,N/A,N/A,2.21
2310,Providence College,2.85,Bachelors,Providence,M,0,0,N/A,2,Data Scientist,07/20,05/21,N/A,N/A,N/A,N/A,N/A,N/A,8.59
2311,Providence College,3.99,Bachelors,Providence,N/A,0,1,1,2,Data Scientist,12/20,06/21,N/A,N/A,N/A,N/A,N/A,N/A,5.53
2312,Providence College,2.02,Masters,Providence,F,N/A,0,0,4,Data Scientist,05/20,04/22,N/A,N/A,N/A,N/A,N/A,N/A,3.72
2313,Providence College,3.79,Phd,Providence,F,0,0,1,2,Data Scientist,11/17,05/18,N/A,N/A,N/A,N/A,N/A,N/A,8.74
2314,Providence College,2.3,Masters,Providence,M,N/A,0,N/A,3,Data Scientist,02/14,08/14,N/A,N/A,N/A,N/A,N/A,N/A,3.1
2315,Providence College,3.57,Masters,Providence,F,1,0,0,1,Data Scientist,10/17,01/18,N/A,N/A,N/A,N/A,N/A,N/A,6.55
2316,Providence College,3.24,Bachelors,Providence,F,N/A,0,0,1,Data Scientist,03/16,02/17,N/A,N/A,N/A,N/A,N/A,N/A,8.53
2317,Providence College,2.68,Masters,Providence,N/A,0,1,N/A,3,Data Scientist,04/18,01/20,N/A,N/A,N/A,N/A,N/A,N/A,1.94
2318,Providence College,3.75,Bachelors,Providence,N/A,N/A,1,N/A,0,Data Scientist,03/14,08/15,N/A,N/A,N/A,N/A,N/A,N/A,4.85
2319,Providence College,2.03,Masters,Providence,N/A,0,0,0,0,Data Scientist,06/14,05/16,N/A,N/A,N/A,N/A,N/A,N/A,0.3
2320,Providence College,2.45,Bachelors,Providence,N/A,1,1,N/A,0,Data Scientist,10/16,09/18,N/A,N/A,N/A,N/A,N/A,N/A,0.97
2321,Providence College,3.13,Bachelors,Providence,F,0,0,1,0,Data Scientist,12/15,09/17,N/A,N/A,N/A,N/A,N/A,N/A,1.05
2322,Providence College,2.7,Masters,Providence,M,0,0,N/A,4,Data Scientist,06/14,03/15,N/A,N/A,N/A,N/A,N/A,N/A,4.74
2323,Providence College,3.22,Masters,Providence,N/A,0,0,N/A,3,Data Scientist,12/18,09/19,N/A,N/A,N/A,N/A,N/A,N/A,7.02
2324,Providence College,2.05,Phd,Providence,F,0,0,0,1,Data Scientist,09/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A,2.22
2325,Providence College,2.23,Phd,Providence,N/A,0,0,N/A,3,Data Scientist,02/15,02/17,N/A,N/A,N/A,N/A,N/A,N/A,5.19
2326,Providence College,2.25,Phd,Providence,F,0,1,0,1,Data Scientist,12/16,09/18,N/A,N/A,N/A,N/A,N/A,N/A,1.53
2327,Providence College,2.38,Masters,Providence,N/A,1,1,1,0,Data Scientist,07/17,10/18,N/A,N/A,N/A,N/A,N/A,N/A,2.76
2328,Providence College,2.92,Masters,Providence,M,1,1,N/A,4,Data Scientist,06/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A,5.63
2329,Providence College,3.5,Bachelors,Providence,N/A,N/A,1,N/A,2,Data Scientist,03/19,02/21,N/A,N/A,N/A,N/A,N/A,N/A,7.93
2330,Providence College,3.81,Phd,Providence,M,0,0,0,2,Data Scientist,02/14,06/14,N/A,N/A,N/A,N/A,N/A,N/A,8.74
2331,Providence College,3.67,Bachelors,Providence,N/A,N/A,1,0,0,Data Scientist,08/16,03/18,N/A,N/A,N/A,N/A,N/A,N/A,7.52
2332,Providence College,2.39,Bachelors,Providence,N/A,1,0,N/A,0,Data Scientist,08/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A,7.84
