Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
1003,Pázmány Péter Catholic University,2.86,Phd,Riverside,F,1,0,0,4,Wind Turbine Technician,03/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A,1.91
1004,University of Texas at Austin,3.69,Phd,Colorado Springs,M,1,1,1,1,Human Resources Specialist,02/19,10/19,Customer Service Manager,10/15,02/17,Human Resources Specialist,05/15,07/16,8.01
1005,Elmira College,2.54,Masters,Indianapolis,N/A,1,1,1,3,Construction Site Manager,01/16,01/18,Data Scientist,07/14,02/16,N/A,N/A,N/A,6.97
1006,Kent State University - Tuscarawas,2.31,Bachelors,Jacksonville,N/A,N/A,1,0,0,Pediatric Nurse,10/15,02/17,Environmental Scientist,09/14,04/16,N/A,N/A,N/A,7.15
1007,Lakeland College,3.71,Phd,Dallas,N/A,1,1,1,0,Human Resources Specialist,11/20,07/21,Sales Representative,02/20,01/21,Project Manager,07/16,06/17,7.8
1008,Minnesota School of Professional Psychology,2.09,Bachelors,Tucson,N/A,0,0,1,0,Construction Site Manager,01/16,12/17,Cybersecurity Analyst,10/14,06/16,N/A,N/A,N/A,9.4
1009,Midland Lutheran College,3.24,Bachelors,Sacramento,N/A,1,0,1,2,SEO Specialist,01/15,12/16,Event Planner,01/14,03/15,Firefighter,01/14,09/14,2.07
1010,University of Baltimore,3.12,Masters,Philadelphia,F,1,0,1,3,AI Researcher,04/20,08/21,Pediatric Nurse,10/14,02/15,Telecommunications Specialist,05/14,01/16,8.7
1011,University of Alaska - Anchorage,2.69,Bachelors,Anaheim,N/A,N/A,1,0,0,Forensic Accountant,07/17,04/18,N/A,N/A,N/A,N/A,N/A,N/A,8.51
1012,Seton Hall University,2.63,Bachelors,El Paso,N/A,0,1,1,2,Financial Analyst,11/19,10/20,Forensic Accountant,01/19,08/20,N/A,N/A,N/A,5.2
1013,Daniel Webster College,3.54,Phd,Corpus Christi,N/A,N/A,1,1,4,Environmental Scientist,11/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,4.58
1014,University Of Hawaii - System,2.17,Masters,Boston,N/A,N/A,1,1,1,Human Resources Specialist,04/20,03/21,Environmental Scientist,01/17,04/18,N/A,N/A,N/A,3.26
1015,Memphis College of Art,2.47,Bachelors,Albuquerque,M,0,1,1,3,Graphic Designer,10/18,09/20,Pharmacist,01/14,06/14,Public Relations Officer,01/14,08/15,2.44
1016,Carthage College,3.46,Phd,Buffalo,N/A,N/A,0,1,3,Logistician,09/19,06/20,Civil Engineer,05/16,12/16,N/A,N/A,N/A,1.98
1017,Judson College Elgin,3.1,Masters,Madison,N/A,0,0,1,4,Marine Biologist,06/16,04/17,Biomedical Engineer,04/16,12/17,Veterinarian,01/16,07/16,8.71
1018,Washington State University,2.26,Masters,Las Vegas,F,1,0,0,3,Social Media Coordinator,02/16,08/17,Occupational Therapist,10/14,08/15,N/A,N/A,N/A,7.7
1019,Hiroshima Institute of Technology,3.76,Phd,Virginia Beach,M,0,1,0,3,Human Resources Specialist,09/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A,2.88
1020,East Tennessee State University,2.79,Phd,Winston–Salem,F,0,1,0,3,Urban Planner,04/17,06/18,N/A,N/A,N/A,N/A,N/A,N/A,6.62
1021,Alabama State University,3.66,Phd,Long Beach,N/A,0,1,1,3,AI Researcher,08/20,03/22,Mechanical Engineer,06/16,02/17,Quality Assurance Manager,04/14,02/16,3.5
1022,MacMurray College,3.58,Phd,Irvine,F,N/A,1,1,2,Industrial Designer,09/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,9.53
1023,Long Island University,3.25,Phd,Tulsa,F,0,1,1,2,Occupational Therapist,01/15,07/15,Logistician,01/14,08/15,Biomedical Engineer,01/14,08/14,7.88
1024,Savannah State University,2.99,Bachelors,Reno,N/A,0,1,0,1,AI Researcher,08/18,12/19,Fashion Designer,08/14,04/15,Quality Assurance Manager,01/14,05/15,5.77
1025,Seattle Pacific University,3.96,Bachelors,Toledo,M,0,1,1,3,Pharmacist,09/20,02/22,Real Estate Agent,02/20,10/21,Fashion Designer,09/17,07/18,2.62
1026,Medical College of Georgia,2.29,Masters,Portland,M,1,0,0,4,Marine Biologist,06/16,12/16,Firefighter,01/15,02/16,N/A,N/A,N/A,4.45
1027,North Carolina Agricultural and Technical State University,3.45,Bachelors,Irvine,F,0,0,1,0,Customer Service Manager,07/20,10/20,Social Media Coordinator,02/14,09/15,Civil Engineer,01/14,02/15,5.55
1028,Pennsylvania Academy of the Fine Arts,2.38,Bachelors,Minneapolis,N/A,N/A,1,1,1,Video Game Developer,06/16,01/18,N/A,N/A,N/A,N/A,N/A,N/A,6.23
1029,Newschool of Architecture and Design,2.68,Bachelors,Irvine,F,0,1,0,0,Web Developer,06/14,04/16,Software Developer,02/14,08/14,N/A,N/A,N/A,7.5
1030,Wagner College,2.62,Phd,Glendale,F,0,1,0,0,Real Estate Agent,09/17,05/18,N/A,N/A,N/A,N/A,N/A,N/A,0.6
1031,Cosmopolitan University,3.89,Masters,Raleigh,F,1,0,0,3,Paramedic,08/19,09/20,Content Writer,10/16,11/17,Social Media Coordinator,04/16,02/18,4.64
1032,Ohio University - Eastern,3.93,Masters,Greensboro,N/A,0,0,0,4,Archaeologist,12/18,03/20,Quality Assurance Manager,12/17,02/18,Customer Service Manager,05/17,03/19,7.56
1033,Benedictine College,2.37,Masters,San Jose,N/A,N/A,1,0,0,Project Manager,11/14,01/15,N/A,N/A,N/A,N/A,N/A,N/A,0.13
1034,California Institute of the Arts,2.04,Masters,Boston,M,0,0,0,0,Aircraft Pilot,09/18,09/20,Dental Hygienist,10/17,02/19,N/A,N/A,N/A,1.39
1035,Santa Clara University,3.44,Bachelors,Omaha,N/A,N/A,0,1,1,Real Estate Agent,01/20,08/20,N/A,N/A,N/A,N/A,N/A,N/A,8.17
1036,Bob Jones University,2.84,Bachelors,Pittsburgh,F,1,0,0,4,Firefighter,12/17,03/18,Public Relations Officer,04/17,11/17,Cybersecurity Analyst,10/15,10/16,4.65
1037,Valparaiso University,2.18,Phd,Seoul,F,0,1,1,4,Event Planner,02/20,05/20,IT Consultant,08/18,02/19,N/A,N/A,N/A,3.03
1038,Marygrove College,3.37,Masters,Columbus,M,1,0,1,0,Sales Representative,03/20,09/21,Event Planner,03/16,01/17,Archaeologist,11/14,06/16,4.41
1039,South Carolina State University,3.09,Bachelors,Chesapeake,N/A,0,0,1,4,Supply Chain Analyst,12/18,04/20,Marine Biologist,08/15,12/16,Content Writer,06/15,01/16,9.48
1040,Appalachian Bible College,3.96,Bachelors,Riverside,F,N/A,1,1,1,Public Relations Officer,01/15,05/15,N/A,N/A,N/A,N/A,N/A,N/A,6.39
1041,Rust College,2.45,Phd,St. Louis,M,1,1,1,1,Customer Service Manager,08/19,10/20,Firefighter,01/19,11/20,Firefighter,08/16,02/17,0.74
1042,Western Washington University,2.81,Phd,Saint Paul,M,0,0,0,1,Firefighter,11/18,04/20,N/A,N/A,N/A,N/A,N/A,N/A,4.42
1043,Madonna University,3.09,Phd,Bakersfield,F,N/A,1,0,3,Chemical Technician,03/17,06/17,Marine Biologist,06/15,09/15,N/A,N/A,N/A,7.35
1044,Lock Haven University of Pennsylvania,3.58,Bachelors,San Francisco,F,1,0,0,0,Speech-Language Pathologist,12/17,10/18,Data Scientist,07/15,07/17,Video Game Developer,03/14,07/15,5.78
1045,Jackson State University,3.1,Bachelors,Anaheim,N/A,0,0,1,4,Event Planner,02/19,02/20,Video Game Developer,04/18,02/19,Quality Assurance Manager,11/16,03/18,0.67
1046,The Art Institutes International San Francisco,3.23,Phd,Durham,M,1,1,0,1,Investment Banker,06/18,12/18,Investment Banker,04/17,01/19,N/A,N/A,N/A,2.93
1047,Kochi Women's University,2.45,Masters,Irvine,F,0,1,1,0,Wind Turbine Technician,09/17,10/18,N/A,N/A,N/A,N/A,N/A,N/A,4.32
1048,University of Louisville,3.69,Phd,Stockton,M,N/A,0,1,0,Pharmacist,01/21,09/22,Paramedic,02/15,07/16,Speech-Language Pathologist,02/14,12/14,4.14
1049,Azusa Pacific University,2.86,Phd,Colorado Springs,N/A,N/A,1,1,3,Pharmacist,03/14,08/14,Aircraft Pilot,03/14,02/16,N/A,N/A,N/A,7.87
1050,Pace University  Pleasantville/Briarcliff,2.28,Phd,Raleigh,F,1,1,1,4,Real Estate Agent,09/15,01/16,Real Estate Agent,12/14,07/15,Content Writer,05/14,10/15,2.35
1051,Fort Valley State College,3.33,Phd,Fort Worth,N/A,1,0,0,4,Veterinarian,04/19,05/20,N/A,N/A,N/A,N/A,N/A,N/A,0.23
1052,Dakota State University,2.43,Bachelors,Minneapolis,M,0,0,0,1,Marine Biologist,07/16,12/17,N/A,N/A,N/A,N/A,N/A,N/A,7.93
1053,DePauw University,2.2,Masters,Minneapolis,N/A,N/A,0,0,1,Industrial Designer,08/17,08/19,N/A,N/A,N/A,N/A,N/A,N/A,8.57
1054,Prince Sultan University,3.72,Phd,Toledo,N/A,0,0,0,0,Logistician,03/17,06/17,N/A,N/A,N/A,N/A,N/A,N/A,6.75
1055,Macalester College,2.92,Masters,Tucson,M,N/A,0,0,4,Paramedic,07/20,08/21,Graphic Designer,10/17,09/19,N/A,N/A,N/A,7.81
1056,Franklin Pierce College,3.5,Masters,Mesa,N/A,1,0,1,4,Speech-Language Pathologist,01/21,06/21,High School Teacher,11/19,09/21,Quality Assurance Manager,11/19,10/21,6.63
1057,Evergreen State College,2.58,Masters,Los Angeles,M,0,1,0,1,Event Planner,01/14,09/15,Construction Site Manager,01/14,07/14,N/A,N/A,N/A,7.82
1058,Zanjan Institute for Advanced Studies in Basic Sciences,3.57,Phd,Colorado Springs,F,0,1,1,2,Chemical Technician,04/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,8.13
1059,Judson College Elgin,2.22,Bachelors,Mesa,M,N/A,0,1,0,Graphic Designer,05/19,09/19,N/A,N/A,N/A,N/A,N/A,N/A,7.4
1060,West Virginia School of Osteopathic Medicine,2.71,Phd,Sacramento,M,N/A,1,1,4,SEO Specialist,11/21,07/22,N/A,N/A,N/A,N/A,N/A,N/A,0.92
1061,University of Montana Western,3.96,Masters,Henderson,F,N/A,1,0,3,Software Developer,03/18,04/19,N/A,N/A,N/A,N/A,N/A,N/A,5.37
1062,Wheeling Jesuit University,3.59,Masters,Norfolk,M,1,0,1,3,Veterinarian,04/18,10/18,Quality Assurance Manager,06/16,07/17,Speech-Language Pathologist,02/14,04/14,1.55
1063,Lee University,2.99,Bachelors,Gilbert,F,0,1,1,2,Multimedia Artist,06/14,10/15,N/A,N/A,N/A,N/A,N/A,N/A,6.81
1064,Tennessee State University,2.68,Phd,Minneapolis,F,N/A,1,0,1,Quality Assurance Manager,05/15,11/15,Cybersecurity Analyst,04/15,06/16,Supply Chain Analyst,08/14,05/15,1.25
1065,Northern Virginia Community College,3.74,Masters,Orlando,M,1,0,1,1,Video Game Developer,04/19,07/19,N/A,N/A,N/A,N/A,N/A,N/A,7.15
1066,Nebraska Wesleyan University,3.09,Bachelors,Raleigh,N/A,N/A,1,1,1,Supply Chain Analyst,03/18,02/20,Logistician,04/15,09/16,Public Relations Officer,02/14,03/15,3.6
1067,University of Central Texas,3.52,Masters,Toledo,N/A,0,1,1,3,Speech-Language Pathologist,08/19,07/21,Graphic Designer,03/19,06/19,Cybersecurity Analyst,07/15,06/16,5.74
1068,International Academy of  Merchandising and Design Tampa,3.51,Bachelors,Norfolk,F,N/A,0,0,1,Logistician,10/16,06/18,N/A,N/A,N/A,N/A,N/A,N/A,7.22
1069,Kansas City Art Institute,2.04,Bachelors,Kansas City,N/A,0,1,1,3,Public Relations Officer,08/16,06/18,Sales Representative,04/15,07/15,N/A,N/A,N/A,8.94
1070,The American College,2.25,Phd,Madison,N/A,1,1,1,2,Mechanical Engineer,07/14,02/15,Sales Representative,04/14,11/14,N/A,N/A,N/A,5.89
1071,Assumption College,3.32,Masters,Durham,M,1,1,0,0,Environmental Scientist,11/17,08/18,Supply Chain Analyst,05/14,03/16,N/A,N/A,N/A,4.79
1072,Pillsbury Baptist Bible College,2.32,Phd,Garland,F,N/A,0,0,4,Marketing Manager,04/20,02/21,Web Developer,10/19,10/21,N/A,N/A,N/A,3.36
1073,Oral Roberts University,2.51,Masters,Los Angeles,F,0,0,1,2,Firefighter,01/21,11/22,Customer Service Manager,01/17,11/18,N/A,N/A,N/A,6.39
1074,Oklahoma State University - Oklahoma City,3.89,Phd,Milwaukee,M,0,1,0,3,Project Manager,03/14,09/15,N/A,N/A,N/A,N/A,N/A,N/A,4.37
1075,Edward Waters College,3.12,Masters,Colorado Springs,N/A,0,1,0,2,Dental Hygienist,09/21,04/23,N/A,N/A,N/A,N/A,N/A,N/A,4.3
1076,Wilbur Wright College,3.5,Phd,Milwaukee,F,N/A,0,0,4,Forensic Accountant,02/17,01/18,N/A,N/A,N/A,N/A,N/A,N/A,8.99
1077,Abilene Christian University,3.12,Bachelors,Stockton,N/A,0,0,0,0,Investment Banker,12/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A,3.9
1078,Anderson University,3.11,Masters,Las Vegas,F,0,1,0,4,Logistician,04/17,06/18,N/A,N/A,N/A,N/A,N/A,N/A,8.12
1079,ITT Technical Institute Indianapolis,2.19,Masters,Plano,F,0,0,0,3,Content Writer,07/15,11/15,N/A,N/A,N/A,N/A,N/A,N/A,0.22
1080,Kaplan University,2.69,Bachelors,Durham,F,0,1,0,4,Sales Representative,06/20,02/21,Financial Analyst,11/18,08/20,Real Estate Agent,06/18,12/19,9.24
1081,Ursuline College,2.56,Phd,Chandler,F,N/A,1,1,2,Biomedical Engineer,03/17,03/19,SEO Specialist,06/14,03/15,AI Researcher,03/14,08/15,4.28
1082,Texas A&M University - Kingsville,2.78,Masters,Reno,N/A,N/A,0,0,1,Web Developer,08/21,04/22,N/A,N/A,N/A,N/A,N/A,N/A,7.99
1083,East Stroudsburg State University,3.6,Masters,Boston,N/A,0,0,0,2,Pediatric Nurse,05/15,11/15,N/A,N/A,N/A,N/A,N/A,N/A,2.1
1084,Medical University of South Carolina,2.74,Phd,Milwaukee,N/A,0,1,0,3,Aircraft Pilot,07/18,12/18,Graphic Designer,11/15,05/16,Public Relations Officer,08/15,04/16,8.28
1085,Finch University of Health Sciences - The Chicago Medical School,2.9,Bachelors,Boston,N/A,1,1,1,0,Marketing Manager,09/16,02/18,Firefighter,11/14,06/15,Industrial Designer,01/14,10/14,0.0
1086,Wabash College,2.79,Phd,Washington,M,1,0,0,4,Occupational Therapist,02/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A,2.64
1087,American Conservatory of Music,2.19,Phd,Bakersfield,F,0,1,0,0,Quality Assurance Manager,01/18,12/19,Human Resources Specialist,04/15,04/16,Aircraft Pilot,05/14,11/14,9.04
1088,State University of New York at Stony Brook,2.88,Phd,Dallas,F,0,0,1,3,High School Teacher,09/18,06/20,Public Relations Officer,06/18,12/19,N/A,N/A,N/A,2.11
1089,Augustana College,2.39,Masters,Fort Worth,F,1,0,0,4,Video Game Developer,04/18,03/19,Speech-Language Pathologist,08/16,11/16,N/A,N/A,N/A,2.45
1090,Oklahoma Christian University,2.37,Bachelors,Irving,M,1,0,1,2,IT Consultant,02/21,10/22,Aircraft Pilot,06/15,03/16,N/A,N/A,N/A,4.51
1091,University of Arizona,2.19,Bachelors,Kansas City,N/A,0,0,1,2,Graphic Designer,05/20,11/20,Aircraft Pilot,01/18,08/18,Chemical Technician,11/17,04/18,8.11
1092,Berne University,2.71,Phd,Austin,F,N/A,0,0,3,Archaeologist,07/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A,7.67
1093,Carlos Albizu University,3.51,Masters,Detroit,N/A,N/A,1,1,4,Wind Turbine Technician,04/17,09/17,N/A,N/A,N/A,N/A,N/A,N/A,0.47
1094,Institute of Transpersonal Psychology,2.55,Phd,Omaha,N/A,0,0,0,2,Environmental Scientist,11/15,02/16,N/A,N/A,N/A,N/A,N/A,N/A,4.78
1095,Eastern Connecticut State University,2.62,Masters,Irving,M,0,0,0,3,Marine Biologist,04/16,04/17,Web Developer,04/14,08/14,Human Resources Specialist,01/14,11/15,7.76
1096,Baltimore International College,3.29,Masters,El Paso,M,1,0,1,3,Data Scientist,06/21,02/22,Project Manager,08/17,11/17,Software Developer,08/14,06/16,5.29
1097,Lee University,2.39,Masters,Greensboro,N/A,1,0,1,0,Human Resources Specialist,05/20,07/20,IT Consultant,04/15,01/16,N/A,N/A,N/A,2.14
1098,Wilmington College,3.79,Masters,Colorado Springs,F,N/A,0,0,2,Human Resources Specialist,06/14,11/14,Telecommunications Specialist,05/14,04/15,Veterinarian,02/14,11/15,2.92
1099,Southern University - Baton Rouge,3.04,Bachelors,Chula Vista,F,0,0,0,4,Multimedia Artist,01/20,04/21,Pediatric Nurse,11/17,07/19,N/A,N/A,N/A,7.54
1100,Central Christian College of the Bible,2.9,Masters,New Orleans,M,1,0,1,2,Fashion Designer,08/19,10/20,Firefighter,01/18,11/19,N/A,N/A,N/A,4.39
1101,International Buddhist College,3.12,Masters,Vancouver,M,N/A,1,0,2,SEO Specialist,03/15,05/16,N/A,N/A,N/A,N/A,N/A,N/A,5.6
1102,Oglethorpe University,2.33,Phd,Denver,M,N/A,1,0,2,AI Researcher,12/18,03/19,Real Estate Agent,12/16,06/18,SEO Specialist,11/16,10/17,7.66
1103,Calumet College of St. Joseph,3.23,Phd,Orlando,M,N/A,1,0,3,Construction Site Manager,10/21,08/22,N/A,N/A,N/A,N/A,N/A,N/A,7.79
1104,Dana College,2.73,Bachelors,Irvine,M,1,1,1,1,Project Manager,01/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,4.65
1105,National Theatre Conservatory,3.79,Phd,Honolulu,M,1,0,0,1,Content Writer,10/17,04/19,Fashion Designer,07/17,04/18,Quality Assurance Manager,02/16,04/16,1.26
1106,University of Texas Medical Branch Galveston,2.34,Masters,Irving,M,0,1,0,0,Archaeologist,01/18,05/18,Occupational Therapist,11/14,01/16,Archaeologist,03/14,10/15,5.86
1107,La Salle University,3.01,Phd,Houston,F,0,0,0,2,Human Resources Specialist,02/18,10/19,SEO Specialist,01/15,03/16,N/A,N/A,N/A,6.88
1108,Webster University North Florida,3.2,Bachelors,Chicago,M,N/A,1,1,1,Financial Analyst,10/17,08/19,Forensic Accountant,01/17,02/18,N/A,N/A,N/A,1.04
1109,Denison University,2.07,Phd,Austin,M,N/A,1,1,0,Biomedical Engineer,01/16,04/16,Investment Banker,04/15,04/16,N/A,N/A,N/A,5.63
1110,Hollins University,2.73,Phd,Long Beach,F,1,0,1,3,Quality Assurance Manager,07/16,06/17,Supply Chain Analyst,03/15,09/16,N/A,N/A,N/A,5.29
1111,Lawrence Technological University,3.47,Bachelors,Honolulu,F,1,0,0,2,Financial Analyst,08/15,02/17,N/A,N/A,N/A,N/A,N/A,N/A,5.63
1112,Southern New Hampshire University,3.64,Bachelors,Austin,N/A,0,1,1,4,Forensic Accountant,03/21,04/22,N/A,N/A,N/A,N/A,N/A,N/A,6.11
1113,Mills College,2.63,Masters,Baton Rouge,M,0,1,0,3,Marketing Manager,10/20,06/22,Telecommunications Specialist,02/18,06/19,Financial Analyst,09/14,07/16,0.84
1114,Rocky Mountain College of Art and Design,3.6,Phd,St. Louis,M,0,1,1,0,Pharmacist,11/21,10/22,Archaeologist,01/18,08/18,N/A,N/A,N/A,7.19
1115,Samuel Merritt College,3.94,Masters,St. Petersburg,M,1,1,0,3,Wind Turbine Technician,04/20,02/22,Public Relations Officer,06/16,11/16,N/A,N/A,N/A,3.73
1116,Marygrove College,3.71,Phd,Virginia Beach,M,N/A,0,1,4,Data Scientist,08/14,02/15,Mechanical Engineer,05/14,09/14,N/A,N/A,N/A,7.26
1117,Yeshiva University,2.24,Phd,Portland,N/A,0,1,0,3,IT Consultant,09/18,12/18,N/A,N/A,N/A,N/A,N/A,N/A,3.22
1118,Green Mountain College,3.48,Masters,San Antonio,F,0,1,0,0,Fashion Designer,01/20,12/20,Logistician,02/17,06/18,Multimedia Artist,11/14,04/16,7.72
1119,Armstrong University,2.64,Phd,Tulsa,F,1,1,1,4,Archaeologist,06/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A,7.04
1120,East Carolina University,3.98,Phd,El Paso,M,0,1,0,4,Quality Assurance Manager,08/19,01/21,Public Relations Officer,08/14,04/15,Marine Biologist,07/14,11/15,2.56
1121,Averett College,2.97,Phd,Gilbert,M,N/A,1,1,3,Pediatric Nurse,01/17,12/18,Real Estate Agent,05/15,09/15,Public Relations Officer,04/14,04/15,1.48
1122,St. Vincent College,2.24,Bachelors,Norfolk,M,1,0,1,4,Graphic Designer,04/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,6.41
1123,University of South Carolina - Lancaster,3.45,Masters,Jacksonville,N/A,0,0,0,3,Data Scientist,12/16,07/18,N/A,N/A,N/A,N/A,N/A,N/A,1.17
1124,Lasell College,2.65,Bachelors,Durham,N/A,0,0,0,2,Quality Assurance Manager,02/14,04/15,Dietitian,01/14,07/15,SEO Specialist,01/14,05/15,1.71
1125,Keuka College,3.99,Masters,Glendale,F,1,0,1,4,Civil Engineer,07/21,03/22,N/A,N/A,N/A,N/A,N/A,N/A,2.5
1126,Louisiana State University at Eunice,3.96,Masters,Minneapolis,M,1,0,1,3,Web Developer,07/19,10/20,N/A,N/A,N/A,N/A,N/A,N/A,6.64
1127,Southern University - Baton Rouge,3.31,Phd,Tampa,M,0,1,1,2,Wind Turbine Technician,04/16,08/16,Quality Assurance Manager,01/15,08/16,Firefighter,03/14,01/16,8.1
1128,Aurora University,2.26,Masters,Virginia Beach,M,N/A,0,0,4,Forensic Accountant,09/16,05/18,Chemical Technician,07/14,02/15,Dietitian,06/14,02/16,8.68
1129,Western State College,3.37,Bachelors,Louisville,M,1,0,1,2,Archaeologist,06/19,01/21,Forensic Accountant,04/14,07/15,N/A,N/A,N/A,8.46
1130,Long Island University,2.19,Bachelors,Irving,N/A,N/A,1,0,4,Pediatric Nurse,08/17,11/18,N/A,N/A,N/A,N/A,N/A,N/A,4.33
1131,Spring Hill College,2.06,Bachelors,Irving,F,0,0,0,0,Real Estate Agent,09/16,06/17,Dental Hygienist,03/15,02/16,Software Developer,02/14,11/15,9.02
1132,Maryville University of St. Louis,3.65,Masters,Winston–Salem,F,N/A,0,1,0,Occupational Therapist,02/18,08/18,N/A,N/A,N/A,N/A,N/A,N/A,8.99
1133,East Carolina University,2.42,Bachelors,New Orleans,N/A,0,0,1,3,Data Scientist,03/16,09/17,N/A,N/A,N/A,N/A,N/A,N/A,8.75
1134,Eastern Virginia Medical School,2.76,Masters,El Paso,M,0,0,0,1,Graphic Designer,05/19,05/20,Data Scientist,08/14,03/16,Occupational Therapist,05/14,08/14,1.78
1135,Rana Institute of Higher Education,3.95,Bachelors,Charlotte,F,0,1,0,0,High School Teacher,01/21,06/21,Multimedia Artist,08/15,03/16,N/A,N/A,N/A,1.3
1136,Southern University - Shreveport,2.67,Bachelors,Los Angeles,F,0,1,0,1,Pediatric Nurse,06/15,09/16,Occupational Therapist,11/14,05/15,Social Media Coordinator,06/14,11/15,0.78
1137,Carleton College,2.59,Masters,San Diego,N/A,N/A,0,0,2,SEO Specialist,03/21,06/21,Human Resources Specialist,08/15,08/17,Financial Analyst,01/14,05/15,2.09
1138,Birmingham-Southern College,3.84,Bachelors,Tucson,M,0,1,1,2,Pediatric Nurse,12/20,11/22,N/A,N/A,N/A,N/A,N/A,N/A,7.36
1139,The McGregor School of Antioch University,2.22,Phd,Chesapeake,F,0,0,0,1,Graphic Designer,03/17,04/18,Data Scientist,03/15,09/16,N/A,N/A,N/A,1.32
1140,National College of Chiropractic,3.52,Masters,Reno,M,N/A,1,1,3,Graphic Designer,03/20,06/20,Veterinarian,07/17,03/19,Environmental Scientist,04/15,06/16,0.45
1141,Spring Hill College,3.98,Masters,Houston,F,1,1,1,4,Social Media Coordinator,12/16,02/17,N/A,N/A,N/A,N/A,N/A,N/A,1.75
1142,New York Institute of Technology,3.8,Masters,Lexington,N/A,N/A,1,1,1,Environmental Scientist,07/15,05/17,IT Consultant,07/14,11/14,Financial Analyst,02/14,12/15,5.12
1143,George Washington University,3.3,Phd,Arlington,M,N/A,1,0,1,Supply Chain Analyst,08/15,07/17,N/A,N/A,N/A,N/A,N/A,N/A,0.7
1144,Lander University,2.63,Masters,Arlington,N/A,N/A,1,0,1,Supply Chain Analyst,09/17,04/18,Investment Banker,03/14,12/15,Real Estate Agent,01/14,09/15,3.41
1145,Pacific Union College,2.51,Bachelors,Anchorage,F,0,1,1,1,Veterinarian,01/20,01/22,Human Resources Specialist,09/19,08/20,N/A,N/A,N/A,8.55
1146,University of Central Missouri,3.64,Bachelors,Singapore,N/A,0,1,1,1,Public Relations Officer,04/19,02/21,Data Scientist,05/18,04/19,Fashion Designer,06/15,11/15,3.75
1147,Asbury College,3.76,Bachelors,Saint Paul,N/A,0,1,1,3,Customer Service Manager,03/21,08/21,N/A,N/A,N/A,N/A,N/A,N/A,9.14
1148,Bauder College,3.05,Masters,Fresno,N/A,1,1,1,0,Archaeologist,11/15,05/16,Pediatric Nurse,04/14,08/14,Firefighter,02/14,06/14,9.2
1149,Loma Linda University,2.49,Bachelors,Henderson,F,0,1,0,4,Supply Chain Analyst,02/21,05/21,Social Media Coordinator,07/15,07/17,N/A,N/A,N/A,8.05
1150,Miami University of Ohio - Middletown,2.23,Masters,El Paso,M,1,1,1,0,Event Planner,10/18,04/20,Construction Site Manager,01/18,07/18,N/A,N/A,N/A,4.26
1151,Bellarmine College,2.17,Bachelors,Arlington,N/A,0,0,0,1,Multimedia Artist,12/19,08/20,Content Writer,09/16,01/17,N/A,N/A,N/A,9.92
1152,Bowdoin College,3.44,Phd,Chesapeake,M,N/A,1,0,0,Aircraft Pilot,04/14,12/14,Cybersecurity Analyst,02/14,05/14,N/A,N/A,N/A,2.31
1153,St. Louis University,2.84,Phd,Orlando,F,0,0,0,3,Speech-Language Pathologist,12/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A,4.7
1154,Spalding University,3.81,Phd,Las Vegas,M,1,1,0,2,Dental Hygienist,09/15,08/17,Industrial Designer,08/14,02/15,Fashion Designer,05/14,05/15,5.21
1155,Limestone College,3.48,Phd,Louisville,N/A,1,0,1,0,Industrial Designer,11/21,12/22,Pediatric Nurse,04/14,06/15,N/A,N/A,N/A,9.8
1156,Tri-College University,2.38,Masters,Albuquerque,N/A,0,0,0,4,Forensic Accountant,06/14,07/15,Biomedical Engineer,05/14,12/14,Customer Service Manager,04/14,03/15,1.19
1157,Western State University College of Law,3.23,Bachelors,Aurora,N/A,N/A,0,1,3,Logistician,05/15,10/15,N/A,N/A,N/A,N/A,N/A,N/A,8.54
1158,National College of Chiropractic,2.87,Phd,Charlotte,N/A,0,1,0,2,Speech-Language Pathologist,01/17,08/18,Sales Representative,11/16,03/18,Dietitian,01/16,07/16,7.92
1159,Arizona Christian University,3.15,Masters,Saint Paul,N/A,0,1,1,3,Public Relations Officer,11/17,02/19,Firefighter,04/14,02/16,Sales Representative,03/14,08/14,1.72
1160,Georgia Health Sciences University,3.48,Phd,Lubbock,N/A,0,1,1,1,IT Consultant,09/16,07/17,Video Game Developer,05/16,12/17,N/A,N/A,N/A,6.08
1161,Utah Valley State College,3.61,Phd,Denver,F,N/A,1,1,2,Aircraft Pilot,03/17,10/17,Dental Hygienist,04/14,08/15,N/A,N/A,N/A,2.53
