Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
972,Providence College,3.57,Phd,Providence,F,0,1,1,0,Data Scientist,01/17,09/17,N/A,N/A,N/A,N/A,N/A,N/A,7.33
973,Providence College,2.11,Bachelors,Providence,F,1,1,1,3,Data Scientist,04/15,10/15,N/A,N/A,N/A,N/A,N/A,N/A,3.3
974,Providence College,3.71,Masters,Providence,M,0,0,1,0,Data Scientist,07/19,10/20,N/A,N/A,N/A,N/A,N/A,N/A,6.34
975,Providence College,2.45,Phd,Providence,N/A,0,1,0,1,Data Scientist,06/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A,4.15
976,Providence College,2.75,Bachelors,Providence,F,1,0,1,2,Data Scientist,08/17,03/19,N/A,N/A,N/A,N/A,N/A,N/A,0.04
977,Providence College,2.92,Masters,Providence,M,1,1,1,2,Data Scientist,01/15,11/16,N/A,N/A,N/A,N/A,N/A,N/A,2.0
978,Providence College,2.96,Bachelors,Providence,N/A,N/A,1,1,1,Data Scientist,02/16,08/17,N/A,N/A,N/A,N/A,N/A,N/A,4.36
979,Providence College,2.87,Masters,Providence,N/A,N/A,1,0,2,Data Scientist,03/16,01/17,N/A,N/A,N/A,N/A,N/A,N/A,9.87
980,Providence College,3.87,Masters,Providence,N/A,N/A,1,0,2,Data Scientist,06/19,12/20,N/A,N/A,N/A,N/A,N/A,N/A,5.08
981,Providence College,3.41,Masters,Providence,F,1,1,1,2,Data Scientist,02/19,12/20,N/A,N/A,N/A,N/A,N/A,N/A,3.35
982,Providence College,3.26,Bachelors,Providence,F,1,1,1,1,Data Scientist,05/18,01/19,N/A,N/A,N/A,N/A,N/A,N/A,7.57
983,Providence College,2.1,Phd,Providence,N/A,0,0,1,0,Data Scientist,09/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,3.91
984,Providence College,3.81,Bachelors,Providence,N/A,N/A,0,1,2,Data Scientist,12/19,08/20,N/A,N/A,N/A,N/A,N/A,N/A,1.98
985,Providence College,3.82,Masters,Providence,N/A,0,1,0,3,Data Scientist,07/21,01/23,N/A,N/A,N/A,N/A,N/A,N/A,4.78
986,Providence College,3.56,Bachelors,Providence,N/A,0,0,1,1,Data Scientist,03/20,01/22,N/A,N/A,N/A,N/A,N/A,N/A,5.05
987,Providence College,2.01,Phd,Providence,N/A,0,1,0,4,Data Scientist,06/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A,1.3
988,Providence College,2.11,Bachelors,Providence,N/A,0,0,1,1,Data Scientist,05/19,09/19,N/A,N/A,N/A,N/A,N/A,N/A,5.03
989,Providence College,2.45,Phd,Providence,M,N/A,0,0,0,Data Scientist,10/14,03/15,N/A,N/A,N/A,N/A,N/A,N/A,9.85
990,Providence College,2.26,Phd,Providence,N/A,0,1,0,1,Data Scientist,08/21,05/23,N/A,N/A,N/A,N/A,N/A,N/A,6.27
991,Providence College,2.8,Bachelors,Providence,F,1,0,1,4,Data Scientist,12/18,12/20,N/A,N/A,N/A,N/A,N/A,N/A,5.72
992,Providence College,3.85,Masters,Providence,F,1,1,0,3,Data Scientist,04/21,08/22,N/A,N/A,N/A,N/A,N/A,N/A,8.84
993,Providence College,2.94,Phd,Providence,F,1,0,1,4,Data Scientist,06/17,07/18,N/A,N/A,N/A,N/A,N/A,N/A,8.3
994,Providence College,2.03,Bachelors,Providence,N/A,N/A,1,0,1,Data Scientist,08/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A,7.21
995,Providence College,2.57,Phd,Providence,F,0,0,0,4,Data Scientist,04/19,04/21,N/A,N/A,N/A,N/A,N/A,N/A,7.31
996,Providence College,2.09,Masters,Providence,M,N/A,1,1,1,Data Scientist,03/19,02/21,N/A,N/A,N/A,N/A,N/A,N/A,2.94
997,Providence College,2.07,Bachelors,Providence,N/A,0,0,1,3,Data Scientist,07/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A,9.34
998,Providence College,2.55,Bachelors,Providence,F,N/A,1,0,3,Data Scientist,01/15,07/15,N/A,N/A,N/A,N/A,N/A,N/A,7.79
999,Providence College,2.55,Bachelors,Providence,M,N/A,0,0,0,Data Scientist,01/18,10/18,N/A,N/A,N/A,N/A,N/A,N/A,3.86
1000,Providence College,3.57,Masters,Providence,M,0,1,1,3,Data Scientist,07/16,10/16,N/A,N/A,N/A,N/A,N/A,N/A,1.69
1001,Providence College,3.95,Phd,Providence,F,N/A,0,1,2,Data Scientist,12/14,11/15,N/A,N/A,N/A,N/A,N/A,N/A,6.02
1002,Providence College,2.74,Bachelors,Providence,M,0,1,1,4,Data Scientist,11/15,04/16,N/A,N/A,N/A,N/A,N/A,N/A,9.99
1003,Providence College,2.86,Phd,Providence,F,1,0,0,4,Data Scientist,03/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A,7.89
1004,Providence College,3.69,Phd,Providence,M,1,1,1,1,Data Scientist,02/19,10/19,N/A,N/A,N/A,N/A,N/A,N/A,8.4
1005,Providence College,2.54,Masters,Providence,N/A,1,1,1,3,Data Scientist,01/16,01/18,N/A,N/A,N/A,N/A,N/A,N/A,0.9
1006,Providence College,2.31,Bachelors,Providence,N/A,N/A,1,0,0,Data Scientist,10/15,02/17,N/A,N/A,N/A,N/A,N/A,N/A,5.67
1007,Providence College,3.71,Phd,Providence,N/A,1,1,1,0,Data Scientist,11/20,07/21,N/A,N/A,N/A,N/A,N/A,N/A,9.39
1008,Providence College,2.09,Bachelors,Providence,N/A,0,0,1,0,Data Scientist,01/16,12/17,N/A,N/A,N/A,N/A,N/A,N/A,4.37
1009,Providence College,3.24,Bachelors,Providence,N/A,1,0,1,2,Data Scientist,01/15,12/16,N/A,N/A,N/A,N/A,N/A,N/A,9.33
1010,Providence College,3.12,Masters,Providence,F,1,0,1,3,Data Scientist,04/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A,8.59
1011,Providence College,2.69,Bachelors,Providence,N/A,N/A,1,0,0,Data Scientist,07/17,04/18,N/A,N/A,N/A,N/A,N/A,N/A,5.81
1012,Providence College,2.63,Bachelors,Providence,N/A,0,1,1,2,Data Scientist,11/19,10/20,N/A,N/A,N/A,N/A,N/A,N/A,5.35
1013,Providence College,3.54,Phd,Providence,N/A,N/A,1,1,4,Data Scientist,11/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,6.12
1014,Providence College,2.17,Masters,Providence,N/A,N/A,1,1,1,Data Scientist,04/20,03/21,N/A,N/A,N/A,N/A,N/A,N/A,5.32
1015,Providence College,2.47,Bachelors,Providence,M,0,1,1,3,Data Scientist,10/18,09/20,N/A,N/A,N/A,N/A,N/A,N/A,3.71
1016,Providence College,3.46,Phd,Providence,N/A,N/A,0,1,3,Data Scientist,09/19,06/20,N/A,N/A,N/A,N/A,N/A,N/A,4.36
1017,Providence College,3.1,Masters,Providence,N/A,0,0,1,4,Data Scientist,06/16,04/17,N/A,N/A,N/A,N/A,N/A,N/A,0.97
1018,Providence College,2.26,Masters,Providence,F,1,0,0,3,Data Scientist,02/16,08/17,N/A,N/A,N/A,N/A,N/A,N/A,5.8
1019,Providence College,3.76,Phd,Providence,M,0,1,0,3,Data Scientist,09/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A,6.43
1020,Providence College,2.79,Phd,Providence,F,0,1,0,3,Data Scientist,04/17,06/18,N/A,N/A,N/A,N/A,N/A,N/A,1.65
1021,Providence College,3.66,Phd,Providence,N/A,0,1,1,3,Data Scientist,08/20,03/22,N/A,N/A,N/A,N/A,N/A,N/A,3.02
1022,Providence College,3.58,Phd,Providence,F,N/A,1,1,2,Data Scientist,09/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,0.79
1023,Providence College,3.25,Phd,Providence,F,0,1,1,2,Data Scientist,01/15,07/15,N/A,N/A,N/A,N/A,N/A,N/A,6.09
1024,Providence College,2.99,Bachelors,Providence,N/A,0,1,0,1,Data Scientist,08/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A,2.41
1025,Providence College,3.96,Bachelors,Providence,M,0,1,1,3,Data Scientist,09/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A,0.62
1026,Providence College,2.29,Masters,Providence,M,1,0,0,4,Data Scientist,06/16,12/16,N/A,N/A,N/A,N/A,N/A,N/A,1.73
1027,Providence College,3.45,Bachelors,Providence,F,0,0,1,0,Data Scientist,07/20,10/20,N/A,N/A,N/A,N/A,N/A,N/A,1.73
1028,Providence College,2.38,Bachelors,Providence,N/A,N/A,1,1,1,Data Scientist,06/16,01/18,N/A,N/A,N/A,N/A,N/A,N/A,2.88
1029,Providence College,2.68,Bachelors,Providence,F,0,1,0,0,Data Scientist,06/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A,0.96
1030,Providence College,2.62,Phd,Providence,F,0,1,0,0,Data Scientist,09/17,05/18,N/A,N/A,N/A,N/A,N/A,N/A,5.55
1031,Providence College,3.89,Masters,Providence,F,1,0,0,3,Data Scientist,08/19,09/20,N/A,N/A,N/A,N/A,N/A,N/A,3.11
1032,Providence College,3.93,Masters,Providence,N/A,0,0,0,4,Data Scientist,12/18,03/20,N/A,N/A,N/A,N/A,N/A,N/A,6.01
1033,Providence College,2.37,Masters,Providence,N/A,N/A,1,0,0,Data Scientist,11/14,01/15,N/A,N/A,N/A,N/A,N/A,N/A,6.14
1034,Providence College,2.04,Masters,Providence,M,0,0,0,0,Data Scientist,09/18,09/20,N/A,N/A,N/A,N/A,N/A,N/A,2.03
1035,Providence College,3.44,Bachelors,Providence,N/A,N/A,0,1,1,Data Scientist,01/20,08/20,N/A,N/A,N/A,N/A,N/A,N/A,6.16
1036,Providence College,2.84,Bachelors,Providence,F,1,0,0,4,Data Scientist,12/17,03/18,N/A,N/A,N/A,N/A,N/A,N/A,6.09
1037,Providence College,2.18,Phd,Providence,F,0,1,1,4,Data Scientist,02/20,05/20,N/A,N/A,N/A,N/A,N/A,N/A,7.62
1038,Providence College,3.37,Masters,Providence,M,1,0,1,0,Data Scientist,03/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A,9.62
1039,Providence College,3.09,Bachelors,Providence,N/A,0,0,1,4,Data Scientist,12/18,04/20,N/A,N/A,N/A,N/A,N/A,N/A,2.52
1040,Providence College,3.96,Bachelors,Providence,F,N/A,1,1,1,Data Scientist,01/15,05/15,N/A,N/A,N/A,N/A,N/A,N/A,1.92
1041,Providence College,2.45,Phd,Providence,M,1,1,1,1,Data Scientist,08/19,10/20,N/A,N/A,N/A,N/A,N/A,N/A,1.65
1042,Providence College,2.81,Phd,Providence,M,0,0,0,1,Data Scientist,11/18,04/20,N/A,N/A,N/A,N/A,N/A,N/A,3.87
1043,Providence College,3.09,Phd,Providence,F,N/A,1,0,3,Data Scientist,03/17,06/17,N/A,N/A,N/A,N/A,N/A,N/A,0.8
1044,Providence College,3.58,Bachelors,Providence,F,1,0,0,0,Data Scientist,12/17,10/18,N/A,N/A,N/A,N/A,N/A,N/A,0.23
1045,Providence College,3.1,Bachelors,Providence,N/A,0,0,1,4,Data Scientist,02/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,4.87
1046,Providence College,3.23,Phd,Providence,M,1,1,0,1,Data Scientist,06/18,12/18,N/A,N/A,N/A,N/A,N/A,N/A,1.68
1047,Providence College,2.45,Masters,Providence,F,0,1,1,0,Data Scientist,09/17,10/18,N/A,N/A,N/A,N/A,N/A,N/A,2.62
1048,Providence College,3.69,Phd,Providence,M,N/A,0,1,0,Data Scientist,01/21,09/22,N/A,N/A,N/A,N/A,N/A,N/A,6.91
1049,Providence College,2.86,Phd,Providence,N/A,N/A,1,1,3,Data Scientist,03/14,08/14,N/A,N/A,N/A,N/A,N/A,N/A,4.33
1050,Providence College,2.28,Phd,Providence,F,1,1,1,4,Data Scientist,09/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A,3.99
1051,Providence College,3.33,Phd,Providence,N/A,1,0,0,4,Data Scientist,04/19,05/20,N/A,N/A,N/A,N/A,N/A,N/A,8.74
1052,Providence College,2.43,Bachelors,Providence,M,0,0,0,1,Data Scientist,07/16,12/17,N/A,N/A,N/A,N/A,N/A,N/A,6.39
1053,Providence College,2.2,Masters,Providence,N/A,N/A,0,0,1,Data Scientist,08/17,08/19,N/A,N/A,N/A,N/A,N/A,N/A,5.28
1054,Providence College,3.72,Phd,Providence,N/A,0,0,0,0,Data Scientist,03/17,06/17,N/A,N/A,N/A,N/A,N/A,N/A,7.5
1055,Providence College,2.92,Masters,Providence,M,N/A,0,0,4,Data Scientist,07/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A,6.17
1056,Providence College,3.5,Masters,Providence,N/A,1,0,1,4,Data Scientist,01/21,06/21,N/A,N/A,N/A,N/A,N/A,N/A,5.21
1057,Providence College,2.58,Masters,Providence,M,0,1,0,1,Data Scientist,01/14,09/15,N/A,N/A,N/A,N/A,N/A,N/A,6.61
1058,Providence College,3.57,Phd,Providence,F,0,1,1,2,Data Scientist,04/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,9.15
1059,Providence College,2.22,Bachelors,Providence,M,N/A,0,1,0,Data Scientist,05/19,09/19,N/A,N/A,N/A,N/A,N/A,N/A,8.81
1060,Providence College,2.71,Phd,Providence,M,N/A,1,1,4,Data Scientist,11/21,07/22,N/A,N/A,N/A,N/A,N/A,N/A,2.3
1061,Providence College,3.96,Masters,Providence,F,N/A,1,0,3,Data Scientist,03/18,04/19,N/A,N/A,N/A,N/A,N/A,N/A,1.96
1062,Providence College,3.59,Masters,Providence,M,1,0,1,3,Data Scientist,04/18,10/18,N/A,N/A,N/A,N/A,N/A,N/A,3.29
1063,Providence College,2.99,Bachelors,Providence,F,0,1,1,2,Data Scientist,06/14,10/15,N/A,N/A,N/A,N/A,N/A,N/A,2.2
1064,Providence College,2.68,Phd,Providence,F,N/A,1,0,1,Data Scientist,05/15,11/15,N/A,N/A,N/A,N/A,N/A,N/A,4.16
1065,Providence College,3.74,Masters,Providence,M,1,0,1,1,Data Scientist,04/19,07/19,N/A,N/A,N/A,N/A,N/A,N/A,8.09
1066,Providence College,3.09,Bachelors,Providence,N/A,N/A,1,1,1,Data Scientist,03/18,02/20,N/A,N/A,N/A,N/A,N/A,N/A,6.02
1067,Providence College,3.52,Masters,Providence,N/A,0,1,1,3,Data Scientist,08/19,07/21,N/A,N/A,N/A,N/A,N/A,N/A,1.3
1068,Providence College,3.51,Bachelors,Providence,F,N/A,0,0,1,Data Scientist,10/16,06/18,N/A,N/A,N/A,N/A,N/A,N/A,8.1
1069,Providence College,2.04,Bachelors,Providence,N/A,0,1,1,3,Data Scientist,08/16,06/18,N/A,N/A,N/A,N/A,N/A,N/A,9.98
1070,Providence College,2.25,Phd,Providence,N/A,1,1,1,2,Data Scientist,07/14,02/15,N/A,N/A,N/A,N/A,N/A,N/A,5.0
1071,Providence College,3.32,Masters,Providence,M,1,1,0,0,Data Scientist,11/17,08/18,N/A,N/A,N/A,N/A,N/A,N/A,1.37
1072,Providence College,2.32,Phd,Providence,F,N/A,0,0,4,Data Scientist,04/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A,9.2
1073,Providence College,2.51,Masters,Providence,F,0,0,1,2,Data Scientist,01/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A,0.02
1074,Providence College,3.89,Phd,Providence,M,0,1,0,3,Data Scientist,03/14,09/15,N/A,N/A,N/A,N/A,N/A,N/A,5.01
1075,Providence College,3.12,Masters,Providence,N/A,0,1,0,2,Data Scientist,09/21,04/23,N/A,N/A,N/A,N/A,N/A,N/A,7.0
1076,Providence College,3.5,Phd,Providence,F,N/A,0,0,4,Data Scientist,02/17,01/18,N/A,N/A,N/A,N/A,N/A,N/A,2.11
1077,Providence College,3.12,Bachelors,Providence,N/A,0,0,0,0,Data Scientist,12/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A,6.65
1078,Providence College,3.11,Masters,Providence,F,0,1,0,4,Data Scientist,04/17,06/18,N/A,N/A,N/A,N/A,N/A,N/A,5.9
1079,Providence College,2.19,Masters,Providence,F,0,0,0,3,Data Scientist,07/15,11/15,N/A,N/A,N/A,N/A,N/A,N/A,3.0
1080,Providence College,2.69,Bachelors,Providence,F,0,1,0,4,Data Scientist,06/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A,8.48
1081,Providence College,2.56,Phd,Providence,F,N/A,1,1,2,Data Scientist,03/17,03/19,N/A,N/A,N/A,N/A,N/A,N/A,2.6
1082,Providence College,2.78,Masters,Providence,N/A,N/A,0,0,1,Data Scientist,08/21,04/22,N/A,N/A,N/A,N/A,N/A,N/A,6.42
1083,Providence College,3.6,Masters,Providence,N/A,0,0,0,2,Data Scientist,05/15,11/15,N/A,N/A,N/A,N/A,N/A,N/A,2.47
1084,Providence College,2.74,Phd,Providence,N/A,0,1,0,3,Data Scientist,07/18,12/18,N/A,N/A,N/A,N/A,N/A,N/A,6.37
1085,Providence College,2.9,Bachelors,Providence,N/A,1,1,1,0,Data Scientist,09/16,02/18,N/A,N/A,N/A,N/A,N/A,N/A,0.68
1086,Providence College,2.79,Phd,Providence,M,1,0,0,4,Data Scientist,02/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A,4.11
1087,Providence College,2.19,Phd,Providence,F,0,1,0,0,Data Scientist,01/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A,4.09
1088,Providence College,2.88,Phd,Providence,F,0,0,1,3,Data Scientist,09/18,06/20,N/A,N/A,N/A,N/A,N/A,N/A,1.72
1089,Providence College,2.39,Masters,Providence,F,1,0,0,4,Data Scientist,04/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A,3.34
1090,Providence College,2.37,Bachelors,Providence,M,1,0,1,2,Data Scientist,02/21,10/22,N/A,N/A,N/A,N/A,N/A,N/A,8.88
1091,Providence College,2.19,Bachelors,Providence,N/A,0,0,1,2,Data Scientist,05/20,11/20,N/A,N/A,N/A,N/A,N/A,N/A,3.85
1092,Providence College,2.71,Phd,Providence,F,N/A,0,0,3,Data Scientist,07/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A,8.57
1093,Providence College,3.51,Masters,Providence,N/A,N/A,1,1,4,Data Scientist,04/17,09/17,N/A,N/A,N/A,N/A,N/A,N/A,4.45
1094,Providence College,2.55,Phd,Providence,N/A,0,0,0,2,Data Scientist,11/15,02/16,N/A,N/A,N/A,N/A,N/A,N/A,1.99
1095,Providence College,2.62,Masters,Providence,M,0,0,0,3,Data Scientist,04/16,04/17,N/A,N/A,N/A,N/A,N/A,N/A,5.41
1096,Providence College,3.29,Masters,Providence,M,1,0,1,3,Data Scientist,06/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A,7.94
1097,Providence College,2.39,Masters,Providence,N/A,1,0,1,0,Data Scientist,05/20,07/20,N/A,N/A,N/A,N/A,N/A,N/A,4.28
1098,Providence College,3.79,Masters,Providence,F,N/A,0,0,2,Data Scientist,06/14,11/14,N/A,N/A,N/A,N/A,N/A,N/A,5.79
1099,Providence College,3.04,Bachelors,Providence,F,0,0,0,4,Data Scientist,01/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A,0.43
1100,Providence College,2.9,Masters,Providence,M,1,0,1,2,Data Scientist,08/19,10/20,N/A,N/A,N/A,N/A,N/A,N/A,9.53
1101,Providence College,3.12,Masters,Providence,M,N/A,1,0,2,Data Scientist,03/15,05/16,N/A,N/A,N/A,N/A,N/A,N/A,7.26
1102,Providence College,2.33,Phd,Providence,M,N/A,1,0,2,Data Scientist,12/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A,2.3
1103,Providence College,3.23,Phd,Providence,M,N/A,1,0,3,Data Scientist,10/21,08/22,N/A,N/A,N/A,N/A,N/A,N/A,4.39
1104,Providence College,2.73,Bachelors,Providence,M,1,1,1,1,Data Scientist,01/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,9.43
1105,Providence College,3.79,Phd,Providence,M,1,0,0,1,Data Scientist,10/17,04/19,N/A,N/A,N/A,N/A,N/A,N/A,3.59
1106,Providence College,2.34,Masters,Providence,M,0,1,0,0,Data Scientist,01/18,05/18,N/A,N/A,N/A,N/A,N/A,N/A,6.48
1107,Providence College,3.01,Phd,Providence,F,0,0,0,2,Data Scientist,02/18,10/19,N/A,N/A,N/A,N/A,N/A,N/A,8.39
1108,Providence College,3.2,Bachelors,Providence,M,N/A,1,1,1,Data Scientist,10/17,08/19,N/A,N/A,N/A,N/A,N/A,N/A,5.77
1109,Providence College,2.07,Phd,Providence,M,N/A,1,1,0,Data Scientist,01/16,04/16,N/A,N/A,N/A,N/A,N/A,N/A,2.48
1110,Providence College,2.73,Phd,Providence,F,1,0,1,3,Data Scientist,07/16,06/17,N/A,N/A,N/A,N/A,N/A,N/A,4.09
1111,Providence College,3.47,Bachelors,Providence,F,1,0,0,2,Data Scientist,08/15,02/17,N/A,N/A,N/A,N/A,N/A,N/A,4.29
1112,Providence College,3.64,Bachelors,Providence,N/A,0,1,1,4,Data Scientist,03/21,04/22,N/A,N/A,N/A,N/A,N/A,N/A,6.99
1113,Providence College,2.63,Masters,Providence,M,0,1,0,3,Data Scientist,10/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A,5.98
1114,Providence College,3.6,Phd,Providence,M,0,1,1,0,Data Scientist,11/21,10/22,N/A,N/A,N/A,N/A,N/A,N/A,3.42
1115,Providence College,3.94,Masters,Providence,M,1,1,0,3,Data Scientist,04/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A,8.48
1116,Providence College,3.71,Phd,Providence,M,N/A,0,1,4,Data Scientist,08/14,02/15,N/A,N/A,N/A,N/A,N/A,N/A,4.65
1117,Providence College,2.24,Phd,Providence,N/A,0,1,0,3,Data Scientist,09/18,12/18,N/A,N/A,N/A,N/A,N/A,N/A,7.08
1118,Providence College,3.48,Masters,Providence,F,0,1,0,0,Data Scientist,01/20,12/20,N/A,N/A,N/A,N/A,N/A,N/A,3.32
1119,Providence College,2.64,Phd,Providence,F,1,1,1,4,Data Scientist,06/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A,7.52
1120,Providence College,3.98,Phd,Providence,M,0,1,0,4,Data Scientist,08/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,2.22
1121,Providence College,2.97,Phd,Providence,M,N/A,1,1,3,Data Scientist,01/17,12/18,N/A,N/A,N/A,N/A,N/A,N/A,4.65
1122,Providence College,2.24,Bachelors,Providence,M,1,0,1,4,Data Scientist,04/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,9.98
1123,Providence College,3.45,Masters,Providence,N/A,0,0,0,3,Data Scientist,12/16,07/18,N/A,N/A,N/A,N/A,N/A,N/A,8.45
1124,Providence College,2.65,Bachelors,Providence,N/A,0,0,0,2,Data Scientist,02/14,04/15,N/A,N/A,N/A,N/A,N/A,N/A,2.25
1125,Providence College,3.99,Masters,Providence,F,1,0,1,4,Data Scientist,07/21,03/22,N/A,N/A,N/A,N/A,N/A,N/A,3.87
1126,Providence College,3.96,Masters,Providence,M,1,0,1,3,Data Scientist,07/19,10/20,N/A,N/A,N/A,N/A,N/A,N/A,3.44
1127,Providence College,3.31,Phd,Providence,M,0,1,1,2,Data Scientist,04/16,08/16,N/A,N/A,N/A,N/A,N/A,N/A,2.06
1128,Providence College,2.26,Masters,Providence,M,N/A,0,0,4,Data Scientist,09/16,05/18,N/A,N/A,N/A,N/A,N/A,N/A,0.82
1129,Providence College,3.37,Bachelors,Providence,M,1,0,1,2,Data Scientist,06/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,0.66
1130,Providence College,2.19,Bachelors,Providence,N/A,N/A,1,0,4,Data Scientist,08/17,11/18,N/A,N/A,N/A,N/A,N/A,N/A,1.27
1131,Providence College,2.06,Bachelors,Providence,F,0,0,0,0,Data Scientist,09/16,06/17,N/A,N/A,N/A,N/A,N/A,N/A,2.34
1132,Providence College,3.65,Masters,Providence,F,N/A,0,1,0,Data Scientist,02/18,08/18,N/A,N/A,N/A,N/A,N/A,N/A,8.11
1133,Providence College,2.42,Bachelors,Providence,N/A,0,0,1,3,Data Scientist,03/16,09/17,N/A,N/A,N/A,N/A,N/A,N/A,2.5
1134,Providence College,2.76,Masters,Providence,M,0,0,0,1,Data Scientist,05/19,05/20,N/A,N/A,N/A,N/A,N/A,N/A,4.32
1135,Providence College,3.95,Bachelors,Providence,F,0,1,0,0,Data Scientist,01/21,06/21,N/A,N/A,N/A,N/A,N/A,N/A,8.59
1136,Providence College,2.67,Bachelors,Providence,F,0,1,0,1,Data Scientist,06/15,09/16,N/A,N/A,N/A,N/A,N/A,N/A,6.08
1137,Providence College,2.59,Masters,Providence,N/A,N/A,0,0,2,Data Scientist,03/21,06/21,N/A,N/A,N/A,N/A,N/A,N/A,4.39
1138,Providence College,3.84,Bachelors,Providence,M,0,1,1,2,Data Scientist,12/20,11/22,N/A,N/A,N/A,N/A,N/A,N/A,2.29
1139,Providence College,2.22,Phd,Providence,F,0,0,0,1,Data Scientist,03/17,04/18,N/A,N/A,N/A,N/A,N/A,N/A,0.14
1140,Providence College,3.52,Masters,Providence,M,N/A,1,1,3,Data Scientist,03/20,06/20,N/A,N/A,N/A,N/A,N/A,N/A,0.8
1141,Providence College,3.98,Masters,Providence,F,1,1,1,4,Data Scientist,12/16,02/17,N/A,N/A,N/A,N/A,N/A,N/A,3.56
1142,Providence College,3.8,Masters,Providence,N/A,N/A,1,1,1,Data Scientist,07/15,05/17,N/A,N/A,N/A,N/A,N/A,N/A,9.52
1143,Providence College,3.3,Phd,Providence,M,N/A,1,0,1,Data Scientist,08/15,07/17,N/A,N/A,N/A,N/A,N/A,N/A,5.59
1144,Providence College,2.63,Masters,Providence,N/A,N/A,1,0,1,Data Scientist,09/17,04/18,N/A,N/A,N/A,N/A,N/A,N/A,9.81
1145,Providence College,2.51,Bachelors,Providence,F,0,1,1,1,Data Scientist,01/20,01/22,N/A,N/A,N/A,N/A,N/A,N/A,4.7
1146,Providence College,3.64,Bachelors,Providence,N/A,0,1,1,1,Data Scientist,04/19,02/21,N/A,N/A,N/A,N/A,N/A,N/A,8.82
1147,Providence College,3.76,Bachelors,Providence,N/A,0,1,1,3,Data Scientist,03/21,08/21,N/A,N/A,N/A,N/A,N/A,N/A,6.82
1148,Providence College,3.05,Masters,Providence,N/A,1,1,1,0,Data Scientist,11/15,05/16,N/A,N/A,N/A,N/A,N/A,N/A,9.07
1149,Providence College,2.49,Bachelors,Providence,F,0,1,0,4,Data Scientist,02/21,05/21,N/A,N/A,N/A,N/A,N/A,N/A,9.72
1150,Providence College,2.23,Masters,Providence,M,1,1,1,0,Data Scientist,10/18,04/20,N/A,N/A,N/A,N/A,N/A,N/A,6.3
1151,Providence College,2.17,Bachelors,Providence,N/A,0,0,0,1,Data Scientist,12/19,08/20,N/A,N/A,N/A,N/A,N/A,N/A,6.02
1152,Providence College,3.44,Phd,Providence,M,N/A,1,0,0,Data Scientist,04/14,12/14,N/A,N/A,N/A,N/A,N/A,N/A,1.62
1153,Providence College,2.84,Phd,Providence,F,0,0,0,3,Data Scientist,12/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A,4.13
1154,Providence College,3.81,Phd,Providence,M,1,1,0,2,Data Scientist,09/15,08/17,N/A,N/A,N/A,N/A,N/A,N/A,2.3
1155,Providence College,3.48,Phd,Providence,N/A,1,0,1,0,Data Scientist,11/21,12/22,N/A,N/A,N/A,N/A,N/A,N/A,1.39
1156,Providence College,2.38,Masters,Providence,N/A,0,0,0,4,Data Scientist,06/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A,6.1
