Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score
1035,Santa Clara University,3.44,Bachelors,Omaha,N/A,N/A,0,1,1,Dietitian,01/20,08/20,N/A,N/A,N/A,N/A,N/A,N/A,6.51
1036,Bob Jones University,2.84,Bachelors,Pittsburgh,F,1,0,0,4,Business Analyst,12/17,03/18,N/A,N/A,N/A,N/A,N/A,N/A,0.07
1037,Valparaiso University,2.18,Phd,Seoul,F,0,1,1,4,Public Relations Officer,02/20,05/20,N/A,N/A,N/A,N/A,N/A,N/A,9.49
1038,Marygrove College,3.37,Masters,Columbus,M,1,0,1,0,Financial Analyst,03/20,09/21,N/A,N/A,N/A,N/A,N/A,N/A,6.41
1039,South Carolina State University,3.09,Bachelors,Chesapeake,N/A,0,0,1,4,Multimedia Artist,12/18,04/20,N/A,N/A,N/A,N/A,N/A,N/A,9.59
1040,Appalachian Bible College,3.96,Bachelors,Riverside,F,N/A,1,1,1,Accountant,01/15,05/15,N/A,N/A,N/A,N/A,N/A,N/A,6.74
1041,Rust College,2.45,Phd,St. Louis,M,1,1,1,1,Pharmacist,08/19,10/20,N/A,N/A,N/A,N/A,N/A,N/A,2.39
1042,Western Washington University,2.81,Phd,Saint Paul,M,0,0,0,1,Data Analyst,11/18,04/20,N/A,N/A,N/A,N/A,N/A,N/A,4.77
1043,Madonna University,3.09,Phd,Bakersfield,F,N/A,1,0,3,Product Manager,03/17,06/17,N/A,N/A,N/A,N/A,N/A,N/A,5.77
1044,Lock Haven University of Pennsylvania,3.58,Bachelors,San Francisco,F,1,0,0,0,Dietitian,12/17,10/18,N/A,N/A,N/A,N/A,N/A,N/A,1.21
1045,Jackson State University,3.1,Bachelors,Anaheim,N/A,0,0,1,4,Pilot,02/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,9.57
1046,The Art Institutes International San Francisco,3.23,Phd,Durham,M,1,1,0,1,Software Engineer,06/18,12/18,N/A,N/A,N/A,N/A,N/A,N/A,6.79
1047,Kochi Women's University,2.45,Masters,Irvine,F,0,1,1,0,Business Analyst,09/17,10/18,N/A,N/A,N/A,N/A,N/A,N/A,0.01
1048,University of Louisville,3.69,Phd,Stockton,M,N/A,0,1,0,Accountant,01/21,09/22,N/A,N/A,N/A,N/A,N/A,N/A,8.45
1049,Azusa Pacific University,2.86,Phd,Colorado Springs,N/A,N/A,1,1,3,Researcher,03/14,08/14,N/A,N/A,N/A,N/A,N/A,N/A,4.78
1050,Pace University  Pleasantville/Briarcliff,2.28,Phd,Raleigh,F,1,1,1,4,Dietitian,09/15,01/16,N/A,N/A,N/A,N/A,N/A,N/A,4.93
1051,Fort Valley State College,3.33,Phd,Fort Worth,N/A,1,0,0,4,Data Analyst,04/19,05/20,N/A,N/A,N/A,N/A,N/A,N/A,0.59
1052,Dakota State University,2.43,Bachelors,Minneapolis,M,0,0,0,1,Data Analyst,07/16,12/17,N/A,N/A,N/A,N/A,N/A,N/A,5.83
1053,DePauw University,2.2,Masters,Minneapolis,N/A,N/A,0,0,1,Machine Learning Engineer,08/17,08/19,N/A,N/A,N/A,N/A,N/A,N/A,3.84
1054,Prince Sultan University,3.72,Phd,Toledo,N/A,0,0,0,0,Pharmacist,03/17,06/17,N/A,N/A,N/A,N/A,N/A,N/A,2.46
1055,Macalester College,2.92,Masters,Tucson,M,N/A,0,0,4,Software Engineer,07/20,08/21,N/A,N/A,N/A,N/A,N/A,N/A,5.83
1056,Franklin Pierce College,3.5,Masters,Mesa,N/A,1,0,1,4,Product Manager,01/21,06/21,N/A,N/A,N/A,N/A,N/A,N/A,2.53
1057,Evergreen State College,2.58,Masters,Los Angeles,M,0,1,0,1,Pilot,01/14,09/15,N/A,N/A,N/A,N/A,N/A,N/A,8.83
1058,Zanjan Institute for Advanced Studies in Basic Sciences,3.57,Phd,Colorado Springs,F,0,1,1,2,Data Scientist,04/20,12/21,N/A,N/A,N/A,N/A,N/A,N/A,3.87
1059,Judson College Elgin,2.22,Bachelors,Mesa,M,N/A,0,1,0,Pharmacist,05/19,09/19,N/A,N/A,N/A,N/A,N/A,N/A,5.39
1060,West Virginia School of Osteopathic Medicine,2.71,Phd,Sacramento,M,N/A,1,1,4,Firefighter,11/21,07/22,N/A,N/A,N/A,N/A,N/A,N/A,5.28
1061,University of Montana Western,3.96,Masters,Henderson,F,N/A,1,0,3,Financial Analyst,03/18,04/19,N/A,N/A,N/A,N/A,N/A,N/A,2.37
1062,Wheeling Jesuit University,3.59,Masters,Norfolk,M,1,0,1,3,Dietitian,04/18,10/18,N/A,N/A,N/A,N/A,N/A,N/A,2.02
1063,Lee University,2.99,Bachelors,Gilbert,F,0,1,1,2,Firefighter,06/14,10/15,N/A,N/A,N/A,N/A,N/A,N/A,4.07
1064,Tennessee State University,2.68,Phd,Minneapolis,F,N/A,1,0,1,Business Analyst,05/15,11/15,N/A,N/A,N/A,N/A,N/A,N/A,6.66
1065,Northern Virginia Community College,3.74,Masters,Orlando,M,1,0,1,1,Researcher,04/19,07/19,N/A,N/A,N/A,N/A,N/A,N/A,7.96
1066,Nebraska Wesleyan University,3.09,Bachelors,Raleigh,N/A,N/A,1,1,1,Machine Learning Engineer,03/18,02/20,N/A,N/A,N/A,N/A,N/A,N/A,4.73
1067,University of Central Texas,3.52,Masters,Toledo,N/A,0,1,1,3,Investment Banker,08/19,07/21,N/A,N/A,N/A,N/A,N/A,N/A,0.15
1068,International Academy of  Merchandising and Design Tampa,3.51,Bachelors,Norfolk,F,N/A,0,0,1,Data Analyst,10/16,06/18,N/A,N/A,N/A,N/A,N/A,N/A,0.88
1069,Kansas City Art Institute,2.04,Bachelors,Kansas City,N/A,0,1,1,3,Software Engineer,08/16,06/18,N/A,N/A,N/A,N/A,N/A,N/A,7.14
1070,The American College,2.25,Phd,Madison,N/A,1,1,1,2,Dietitian,07/14,02/15,N/A,N/A,N/A,N/A,N/A,N/A,5.29
1071,Assumption College,3.32,Masters,Durham,M,1,1,0,0,Machine Learning Engineer,11/17,08/18,N/A,N/A,N/A,N/A,N/A,N/A,9.32
1072,Pillsbury Baptist Bible College,2.32,Phd,Garland,F,N/A,0,0,4,Pharmacist,04/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A,8.94
1073,Oral Roberts University,2.51,Masters,Los Angeles,F,0,0,1,2,Data Analyst,01/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A,4.9
1074,Oklahoma State University - Oklahoma City,3.89,Phd,Milwaukee,M,0,1,0,3,Data Scientist,03/14,09/15,N/A,N/A,N/A,N/A,N/A,N/A,4.81
1075,Edward Waters College,3.12,Masters,Colorado Springs,N/A,0,1,0,2,Pilot,09/21,04/23,N/A,N/A,N/A,N/A,N/A,N/A,5.47
1076,Wilbur Wright College,3.5,Phd,Milwaukee,F,N/A,0,0,4,Pharmacist,02/17,01/18,N/A,N/A,N/A,N/A,N/A,N/A,5.09
1077,Abilene Christian University,3.12,Bachelors,Stockton,N/A,0,0,0,0,Researcher,12/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A,1.85
1078,Anderson University,3.11,Masters,Las Vegas,F,0,1,0,4,Pharmacist,04/17,06/18,N/A,N/A,N/A,N/A,N/A,N/A,6.18
1079,ITT Technical Institute Indianapolis,2.19,Masters,Plano,F,0,0,0,3,Software Engineer,07/15,11/15,N/A,N/A,N/A,N/A,N/A,N/A,9.96
1080,Kaplan University,2.69,Bachelors,Durham,F,0,1,0,4,Investment Banker,06/20,02/21,N/A,N/A,N/A,N/A,N/A,N/A,6.95
1081,Ursuline College,2.56,Phd,Chandler,F,N/A,1,1,2,Data Scientist,03/17,03/19,N/A,N/A,N/A,N/A,N/A,N/A,0.87
1082,Texas A&M University - Kingsville,2.78,Masters,Reno,N/A,N/A,0,0,1,Business Analyst,08/21,04/22,N/A,N/A,N/A,N/A,N/A,N/A,2.82
1083,East Stroudsburg State University,3.6,Masters,Boston,N/A,0,0,0,2,Multimedia Artist,05/15,11/15,N/A,N/A,N/A,N/A,N/A,N/A,0.15
1084,Medical University of South Carolina,2.74,Phd,Milwaukee,N/A,0,1,0,3,Researcher,07/18,12/18,N/A,N/A,N/A,N/A,N/A,N/A,2.84
1085,Finch University of Health Sciences - The Chicago Medical School,2.9,Bachelors,Boston,N/A,1,1,1,0,Researcher,09/16,02/18,N/A,N/A,N/A,N/A,N/A,N/A,8.46
1086,Wabash College,2.79,Phd,Washington,M,1,0,0,4,Researcher,02/20,01/21,N/A,N/A,N/A,N/A,N/A,N/A,0.04
1087,American Conservatory of Music,2.19,Phd,Bakersfield,F,0,1,0,0,Researcher,01/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A,3.8
1088,State University of New York at Stony Brook,2.88,Phd,Dallas,F,0,0,1,3,Product Manager,09/18,06/20,N/A,N/A,N/A,N/A,N/A,N/A,4.04
1089,Augustana College,2.39,Masters,Fort Worth,F,1,0,0,4,Accountant,04/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A,4.85
1090,Oklahoma Christian University,2.37,Bachelors,Irving,M,1,0,1,2,Accountant,02/21,10/22,N/A,N/A,N/A,N/A,N/A,N/A,1.1
1091,University of Arizona,2.19,Bachelors,Kansas City,N/A,0,0,1,2,Social Media Coordinator,05/20,11/20,N/A,N/A,N/A,N/A,N/A,N/A,5.07
1092,Berne University,2.71,Phd,Austin,F,N/A,0,0,3,Data Scientist,07/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A,2.82
1093,Carlos Albizu University,3.51,Masters,Detroit,N/A,N/A,1,1,4,Investment Banker,04/17,09/17,N/A,N/A,N/A,N/A,N/A,N/A,2.13
1094,Institute of Transpersonal Psychology,2.55,Phd,Omaha,N/A,0,0,0,2,Product Manager,11/15,02/16,N/A,N/A,N/A,N/A,N/A,N/A,5.6
1095,Eastern Connecticut State University,2.62,Masters,Irving,M,0,0,0,3,Multimedia Artist,04/16,04/17,N/A,N/A,N/A,N/A,N/A,N/A,9.41
1096,Baltimore International College,3.29,Masters,El Paso,M,1,0,1,3,Pilot,06/21,02/22,N/A,N/A,N/A,N/A,N/A,N/A,4.68
1097,Lee University,2.39,Masters,Greensboro,N/A,1,0,1,0,Machine Learning Engineer,05/20,07/20,N/A,N/A,N/A,N/A,N/A,N/A,6.75
1098,Wilmington College,3.79,Masters,Colorado Springs,F,N/A,0,0,2,Public Relations Officer,06/14,11/14,N/A,N/A,N/A,N/A,N/A,N/A,5.08
1099,Southern University - Baton Rouge,3.04,Bachelors,Chula Vista,F,0,0,0,4,Human Resources Specialist,01/20,04/21,N/A,N/A,N/A,N/A,N/A,N/A,3.69
1100,Central Christian College of the Bible,2.9,Masters,New Orleans,M,1,0,1,2,Pilot,08/19,10/20,N/A,N/A,N/A,N/A,N/A,N/A,4.09
1101,International Buddhist College,3.12,Masters,Vancouver,M,N/A,1,0,2,Researcher,03/15,05/16,N/A,N/A,N/A,N/A,N/A,N/A,9.2
1102,Oglethorpe University,2.33,Phd,Denver,M,N/A,1,0,2,Researcher,12/18,03/19,N/A,N/A,N/A,N/A,N/A,N/A,1.4
1103,Calumet College of St. Joseph,3.23,Phd,Orlando,M,N/A,1,0,3,Public Relations Officer,10/21,08/22,N/A,N/A,N/A,N/A,N/A,N/A,0.56
1104,Dana College,2.73,Bachelors,Irvine,M,1,1,1,1,Sales Representative,01/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,4.47
1105,National Theatre Conservatory,3.79,Phd,Honolulu,M,1,0,0,1,Multimedia Artist,10/17,04/19,N/A,N/A,N/A,N/A,N/A,N/A,4.02
1106,University of Texas Medical Branch Galveston,2.34,Masters,Irving,M,0,1,0,0,Machine Learning Engineer,01/18,05/18,N/A,N/A,N/A,N/A,N/A,N/A,8.32
1107,La Salle University,3.01,Phd,Houston,F,0,0,0,2,Product Manager,02/18,10/19,N/A,N/A,N/A,N/A,N/A,N/A,0.24
1108,Webster University North Florida,3.2,Bachelors,Chicago,M,N/A,1,1,1,Human Resources Specialist,10/17,08/19,N/A,N/A,N/A,N/A,N/A,N/A,0.72
1109,Denison University,2.07,Phd,Austin,M,N/A,1,1,0,Investment Banker,01/16,04/16,N/A,N/A,N/A,N/A,N/A,N/A,5.64
1110,Hollins University,2.73,Phd,Long Beach,F,1,0,1,3,Accountant,07/16,06/17,N/A,N/A,N/A,N/A,N/A,N/A,0.47
1111,Lawrence Technological University,3.47,Bachelors,Honolulu,F,1,0,0,2,Machine Learning Engineer,08/15,02/17,N/A,N/A,N/A,N/A,N/A,N/A,5.8
1112,Southern New Hampshire University,3.64,Bachelors,Austin,N/A,0,1,1,4,Social Media Coordinator,03/21,04/22,N/A,N/A,N/A,N/A,N/A,N/A,5.29
1113,Mills College,2.63,Masters,Baton Rouge,M,0,1,0,3,Firefighter,10/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A,0.89
1114,Rocky Mountain College of Art and Design,3.6,Phd,St. Louis,M,0,1,1,0,Firefighter,11/21,10/22,N/A,N/A,N/A,N/A,N/A,N/A,3.71
1115,Samuel Merritt College,3.94,Masters,St. Petersburg,M,1,1,0,3,Sales Representative,04/20,02/22,N/A,N/A,N/A,N/A,N/A,N/A,9.29
1116,Marygrove College,3.71,Phd,Virginia Beach,M,N/A,0,1,4,Human Resources Specialist,08/14,02/15,N/A,N/A,N/A,N/A,N/A,N/A,9.52
1117,Yeshiva University,2.24,Phd,Portland,N/A,0,1,0,3,Human Resources Specialist,09/18,12/18,N/A,N/A,N/A,N/A,N/A,N/A,6.29
1118,Green Mountain College,3.48,Masters,San Antonio,F,0,1,0,0,Researcher,01/20,12/20,N/A,N/A,N/A,N/A,N/A,N/A,0.36
1119,Armstrong University,2.64,Phd,Tulsa,F,1,1,1,4,Social Media Coordinator,06/18,11/19,N/A,N/A,N/A,N/A,N/A,N/A,8.96
1120,East Carolina University,3.98,Phd,El Paso,M,0,1,0,4,Investment Banker,08/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,9.53
1121,Averett College,2.97,Phd,Gilbert,M,N/A,1,1,3,Public Relations Officer,01/17,12/18,N/A,N/A,N/A,N/A,N/A,N/A,3.96
1122,St. Vincent College,2.24,Bachelors,Norfolk,M,1,0,1,4,Multimedia Artist,04/15,10/16,N/A,N/A,N/A,N/A,N/A,N/A,4.2
1123,University of South Carolina - Lancaster,3.45,Masters,Jacksonville,N/A,0,0,0,3,Public Relations Officer,12/16,07/18,N/A,N/A,N/A,N/A,N/A,N/A,7.72
1124,Lasell College,2.65,Bachelors,Durham,N/A,0,0,0,2,Business Analyst,02/14,04/15,N/A,N/A,N/A,N/A,N/A,N/A,2.34
1125,Keuka College,3.99,Masters,Glendale,F,1,0,1,4,Software Engineer,07/21,03/22,N/A,N/A,N/A,N/A,N/A,N/A,8.67
1126,Louisiana State University at Eunice,3.96,Masters,Minneapolis,M,1,0,1,3,Human Resources Specialist,07/19,10/20,N/A,N/A,N/A,N/A,N/A,N/A,0.55
1127,Southern University - Baton Rouge,3.31,Phd,Tampa,M,0,1,1,2,Data Scientist,04/16,08/16,N/A,N/A,N/A,N/A,N/A,N/A,8.92
1128,Aurora University,2.26,Masters,Virginia Beach,M,N/A,0,0,4,Financial Analyst,09/16,05/18,N/A,N/A,N/A,N/A,N/A,N/A,0.09
1129,Western State College,3.37,Bachelors,Louisville,M,1,0,1,2,Data Analyst,06/19,01/21,N/A,N/A,N/A,N/A,N/A,N/A,9.4
1130,Long Island University,2.19,Bachelors,Irving,N/A,N/A,1,0,4,Data Analyst,08/17,11/18,N/A,N/A,N/A,N/A,N/A,N/A,0.89
1131,Spring Hill College,2.06,Bachelors,Irving,F,0,0,0,0,Pilot,09/16,06/17,N/A,N/A,N/A,N/A,N/A,N/A,4.66
1132,Maryville University of St. Louis,3.65,Masters,Winston–Salem,F,N/A,0,1,0,Product Manager,02/18,08/18,N/A,N/A,N/A,N/A,N/A,N/A,0.05
1133,East Carolina University,2.42,Bachelors,New Orleans,N/A,0,0,1,3,Multimedia Artist,03/16,09/17,N/A,N/A,N/A,N/A,N/A,N/A,4.74
1134,Eastern Virginia Medical School,2.76,Masters,El Paso,M,0,0,0,1,Accountant,05/19,05/20,N/A,N/A,N/A,N/A,N/A,N/A,0.19
1135,Rana Institute of Higher Education,3.95,Bachelors,Charlotte,F,0,1,0,0,Pharmacist,01/21,06/21,N/A,N/A,N/A,N/A,N/A,N/A,6.13
1136,Southern University - Shreveport,2.67,Bachelors,Los Angeles,F,0,1,0,1,Multimedia Artist,06/15,09/16,N/A,N/A,N/A,N/A,N/A,N/A,9.47
1137,Carleton College,2.59,Masters,San Diego,N/A,N/A,0,0,2,Financial Analyst,03/21,06/21,N/A,N/A,N/A,N/A,N/A,N/A,7.6
1138,Birmingham-Southern College,3.84,Bachelors,Tucson,M,0,1,1,2,Pilot,12/20,11/22,N/A,N/A,N/A,N/A,N/A,N/A,9.67
1139,The McGregor School of Antioch University,2.22,Phd,Chesapeake,F,0,0,0,1,Researcher,03/17,04/18,N/A,N/A,N/A,N/A,N/A,N/A,1.37
1140,National College of Chiropractic,3.52,Masters,Reno,M,N/A,1,1,3,Multimedia Artist,03/20,06/20,N/A,N/A,N/A,N/A,N/A,N/A,7.26
1141,Spring Hill College,3.98,Masters,Houston,F,1,1,1,4,Public Relations Officer,12/16,02/17,N/A,N/A,N/A,N/A,N/A,N/A,6.37
1142,New York Institute of Technology,3.8,Masters,Lexington,N/A,N/A,1,1,1,Product Designer,07/15,05/17,N/A,N/A,N/A,N/A,N/A,N/A,9.84
1143,George Washington University,3.3,Phd,Arlington,M,N/A,1,0,1,Dietitian,08/15,07/17,N/A,N/A,N/A,N/A,N/A,N/A,1.12
1144,Lander University,2.63,Masters,Arlington,N/A,N/A,1,0,1,Financial Analyst,09/17,04/18,N/A,N/A,N/A,N/A,N/A,N/A,3.7
1145,Pacific Union College,2.51,Bachelors,Anchorage,F,0,1,1,1,Firefighter,01/20,01/22,N/A,N/A,N/A,N/A,N/A,N/A,4.26
1146,University of Central Missouri,3.64,Bachelors,Singapore,N/A,0,1,1,1,Sales Representative,04/19,02/21,N/A,N/A,N/A,N/A,N/A,N/A,4.78
1147,Asbury College,3.76,Bachelors,Saint Paul,N/A,0,1,1,3,Social Media Coordinator,03/21,08/21,N/A,N/A,N/A,N/A,N/A,N/A,2.92
1148,Bauder College,3.05,Masters,Fresno,N/A,1,1,1,0,Pilot,11/15,05/16,N/A,N/A,N/A,N/A,N/A,N/A,1.76
1149,Loma Linda University,2.49,Bachelors,Henderson,F,0,1,0,4,Multimedia Artist,02/21,05/21,N/A,N/A,N/A,N/A,N/A,N/A,2.38
1150,Miami University of Ohio - Middletown,2.23,Masters,El Paso,M,1,1,1,0,Multimedia Artist,10/18,04/20,N/A,N/A,N/A,N/A,N/A,N/A,1.18
1151,Bellarmine College,2.17,Bachelors,Arlington,N/A,0,0,0,1,Sales Representative,12/19,08/20,N/A,N/A,N/A,N/A,N/A,N/A,5.99
1152,Bowdoin College,3.44,Phd,Chesapeake,M,N/A,1,0,0,Data Scientist,04/14,12/14,N/A,N/A,N/A,N/A,N/A,N/A,1.22
1153,St. Louis University,2.84,Phd,Orlando,F,0,0,0,3,Investment Banker,12/14,04/16,N/A,N/A,N/A,N/A,N/A,N/A,8.17
1154,Spalding University,3.81,Phd,Las Vegas,M,1,1,0,2,Product Manager,09/15,08/17,N/A,N/A,N/A,N/A,N/A,N/A,3.7
1155,Limestone College,3.48,Phd,Louisville,N/A,1,0,1,0,Data Scientist,11/21,12/22,N/A,N/A,N/A,N/A,N/A,N/A,7.25
1156,Tri-College University,2.38,Masters,Albuquerque,N/A,0,0,0,4,Pharmacist,06/14,07/15,N/A,N/A,N/A,N/A,N/A,N/A,9.09
1157,Western State University College of Law,3.23,Bachelors,Aurora,N/A,N/A,0,1,3,Multimedia Artist,05/15,10/15,N/A,N/A,N/A,N/A,N/A,N/A,1.64
1158,National College of Chiropractic,2.87,Phd,Charlotte,N/A,0,1,0,2,Social Media Coordinator,01/17,08/18,N/A,N/A,N/A,N/A,N/A,N/A,0.98
1159,Arizona Christian University,3.15,Masters,Saint Paul,N/A,0,1,1,3,Accountant,11/17,02/19,N/A,N/A,N/A,N/A,N/A,N/A,5.92
1160,Georgia Health Sciences University,3.48,Phd,Lubbock,N/A,0,1,1,1,Investment Banker,09/16,07/17,N/A,N/A,N/A,N/A,N/A,N/A,3.06
1161,Utah Valley State College,3.61,Phd,Denver,F,N/A,1,1,2,Multimedia Artist,03/17,10/17,N/A,N/A,N/A,N/A,N/A,N/A,8.39
1162,Andon College - Stockton,3.69,Masters,Fresno,F,1,0,1,4,Sales Representative,02/18,08/18,N/A,N/A,N/A,N/A,N/A,N/A,7.74
1163,Texas College,2.51,Masters,Greensboro,F,N/A,1,1,2,Investment Banker,07/19,06/20,N/A,N/A,N/A,N/A,N/A,N/A,7.99
1164,Bryan College,2.06,Bachelors,Kansas City,M,1,1,0,4,Pilot,07/15,07/17,N/A,N/A,N/A,N/A,N/A,N/A,7.7
1165,Bard Graduate Center for Studies in the Decorative Arts,3.48,Bachelors,Detroit,M,1,1,1,1,Pilot,08/17,07/19,N/A,N/A,N/A,N/A,N/A,N/A,2.84
1166,University of Tulsa,2.21,Phd,Mesa,F,1,1,0,4,Accountant,12/16,12/17,N/A,N/A,N/A,N/A,N/A,N/A,5.71
1167,American International College,2.63,Phd,Bakersfield,M,N/A,1,1,3,Machine Learning Engineer,02/15,10/15,N/A,N/A,N/A,N/A,N/A,N/A,3.81
1168,University of West Alabama,2.01,Bachelors,Anaheim,M,0,1,0,0,Researcher,02/17,07/18,N/A,N/A,N/A,N/A,N/A,N/A,4.58
1169,Ecole Universitaire d'Ingénieurs de Lille,3.36,Bachelors,Cleveland,N/A,0,1,0,3,Financial Analyst,05/15,11/15,N/A,N/A,N/A,N/A,N/A,N/A,6.32
1170,William Jewell College,2.33,Masters,Anaheim,N/A,0,1,0,3,Pharmacist,09/17,06/18,N/A,N/A,N/A,N/A,N/A,N/A,0.1
1171,Baker College of Muskegon,3.31,Bachelors,Seattle,M,0,0,1,2,Business Analyst,11/20,06/22,N/A,N/A,N/A,N/A,N/A,N/A,8.87
1172,Langston University,3.98,Bachelors,Memphis,M,0,0,0,1,Dietitian,09/21,07/23,N/A,N/A,N/A,N/A,N/A,N/A,9.53
1173,University of North Carolina at Chapel Hill,2.15,Phd,Stockton,F,N/A,1,1,0,Pharmacist,09/16,06/18,N/A,N/A,N/A,N/A,N/A,N/A,6.67
1174,Regis University,2.15,Bachelors,Nashville,M,N/A,1,1,4,Data Scientist,10/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A,5.76
1175,Martin Luther College,2.68,Phd,Austin,N/A,N/A,1,0,2,Pilot,11/17,05/18,N/A,N/A,N/A,N/A,N/A,N/A,4.17
1176,Augustana College,3.73,Bachelors,Mesa,M,N/A,1,0,1,Accountant,04/17,03/18,N/A,N/A,N/A,N/A,N/A,N/A,3.17
1177,Ecole Universitaire d'Ingénieurs de Lille,2.43,Masters,Memphis,F,N/A,0,1,0,Business Analyst,03/18,01/20,N/A,N/A,N/A,N/A,N/A,N/A,5.55
1178,St. Bonaventure University,2.72,Bachelors,Detroit,N/A,N/A,0,1,3,Firefighter,10/21,11/22,N/A,N/A,N/A,N/A,N/A,N/A,4.79
1179,York College of Pennsylvania,2.14,Bachelors,San Francisco,N/A,N/A,1,1,1,Investment Banker,06/19,02/20,N/A,N/A,N/A,N/A,N/A,N/A,5.91
1180,Troy University,3.53,Bachelors,Baton Rouge,N/A,0,0,1,1,Pilot,10/14,12/14,N/A,N/A,N/A,N/A,N/A,N/A,3.87
1181,Miami University of Ohio - Middletown,2.82,Phd,Toledo,N/A,1,0,1,1,Pilot,06/14,12/14,N/A,N/A,N/A,N/A,N/A,N/A,0.21
1182,Columbia Union College,3.52,Masters,Laredo,M,N/A,1,1,3,Public Relations Officer,12/18,04/19,N/A,N/A,N/A,N/A,N/A,N/A,1.58
1183,Miami University of Ohio - Middletown,3.81,Bachelors,Fresno,F,1,1,0,4,Product Manager,02/21,01/23,N/A,N/A,N/A,N/A,N/A,N/A,8.86
1184,University of San Francisco,2.47,Phd,Jersey City,M,N/A,1,1,2,Sales Representative,01/21,08/21,N/A,N/A,N/A,N/A,N/A,N/A,4.64
1185,Charleston Southern University,3.61,Masters,Colorado Springs,M,N/A,0,1,4,Multimedia Artist,09/18,08/19,N/A,N/A,N/A,N/A,N/A,N/A,3.75
1186,Rivier College,2.12,Phd,Reno,N/A,0,0,0,0,Researcher,11/17,04/18,N/A,N/A,N/A,N/A,N/A,N/A,7.61
1187,West Virginia State College,3.8,Phd,Lexington,F,1,1,0,2,Business Analyst,06/18,12/19,N/A,N/A,N/A,N/A,N/A,N/A,7.18
1188,Rivier College,3.3,Masters,Beijing,N/A,0,1,0,0,Multimedia Artist,09/21,09/23,N/A,N/A,N/A,N/A,N/A,N/A,4.72
1189,Indiana University-Purdue University at Indianapolis,3.75,Bachelors,Durham,M,0,0,1,3,Investment Banker,06/15,02/16,N/A,N/A,N/A,N/A,N/A,N/A,2.27
1190,Audrey Cohen College,2.0,Phd,Minneapolis,M,1,0,0,4,Public Relations Officer,12/21,08/22,N/A,N/A,N/A,N/A,N/A,N/A,7.95
1191,Institute of Paper Science and Technology,2.34,Phd,North Las Vegas,N/A,0,1,0,1,Product Designer,10/15,12/15,N/A,N/A,N/A,N/A,N/A,N/A,2.61
1192,Universidade Católica de Goiás,2.78,Bachelors,San Diego,M,N/A,0,1,2,Accountant,05/21,07/21,N/A,N/A,N/A,N/A,N/A,N/A,9.84
1193,Antioch University Santa Barbara,2.76,Bachelors,Tampa,M,N/A,1,1,1,Investment Banker,08/18,06/20,N/A,N/A,N/A,N/A,N/A,N/A,5.63
1194,Howard Payne University,2.45,Masters,New York,N/A,N/A,1,1,0,Accountant,03/18,09/19,N/A,N/A,N/A,N/A,N/A,N/A,3.23
1195,Oberlin College,2.76,Masters,Jacksonville,M,N/A,0,1,1,Product Manager,02/17,04/17,N/A,N/A,N/A,N/A,N/A,N/A,5.8
1196,St. Martin's College,2.26,Masters,Raleigh,F,N/A,0,0,1,Product Manager,11/20,05/22,N/A,N/A,N/A,N/A,N/A,N/A,1.29
1197,Virginia College,2.83,Bachelors,Pittsburgh,N/A,0,0,1,3,Financial Analyst,05/16,04/18,N/A,N/A,N/A,N/A,N/A,N/A,8.03
1198,North Carolina Agricultural and Technical State University,3.6,Phd,Toledo,F,0,1,0,3,Dietitian,05/14,11/14,N/A,N/A,N/A,N/A,N/A,N/A,1.38
1199,The College of New Jersey,2.96,Phd,San Bernardino,M,N/A,1,1,4,Social Media Coordinator,03/14,12/15,N/A,N/A,N/A,N/A,N/A,N/A,5.66
1200,Harvard University,2.04,Masters,Winston–Salem,M,N/A,1,0,0,Software Engineer,07/16,03/18,N/A,N/A,N/A,N/A,N/A,N/A,8.68
1201,Iowa Wesleyan College,2.84,Bachelors,Wichita,N/A,0,1,1,3,Product Designer,07/21,05/22,N/A,N/A,N/A,N/A,N/A,N/A,7.71
1202,Wentworth Institute of Technology,2.05,Phd,Philadelphia,M,1,1,1,3,Accountant,08/21,09/22,N/A,N/A,N/A,N/A,N/A,N/A,8.57
1203,Gannon University,3.93,Masters,Toledo,N/A,0,1,1,4,Product Manager,01/19,01/20,N/A,N/A,N/A,N/A,N/A,N/A,0.9
1204,St. Mary-of-the-Woods College,2.25,Phd,Philadelphia,N/A,0,0,0,2,Product Manager,02/21,04/21,N/A,N/A,N/A,N/A,N/A,N/A,3.9
